# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC4651   (700 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,190.918,16.394,412,303,0.712157,8.46651,3.84409e-14,1.41897e-14,0.255708,0.0912921,0.774755,0.271697,0.0174121,0.0086053,,,0.0334541,0.00969196,0.0116657,0.00338205,0.259151,0.0711266,2.86,0.74356,0.775446,0.208096,,,,,0.327423,0.0877124
2,190.927,16.3896,256,223,1.24345,8.65148,3.23302e-14,9.19978e-15,0.0545921,0.0171168,0.173799,0.0483812,,,0.038141,0.00976295,,,0.0108835,0.00362463,0.430814,0.0925946,2.86,0.598823,1.28567,0.268365,0.0203563,0.00468948,0.371711,0.0709879,0.278487,0.0527035
3,190.92,16.3995,388,402,0.619866,8.36406,1.07676e-14,2.34241e-15,0.569501,0.12061,1.71815,0.358873,0.0474774,0.019041,0.0300266,0.00679158,0.0202481,0.00549403,0.0166312,0.00585807,0.189242,0.035934,2.86,0.475249,0.566523,0.0999094,0.0333479,0.00530956,0.24609,0.0361818,0.174125,0.0256802
4,190.921,16.3958,370,334,0.448804,8.56072,2.3509e-14,4.78211e-15,0.10382,0.0211709,0.322403,0.0632443,,,,,0.0308198,0.00664303,0.0121192,0.00403436,0.310174,0.0559269,2.86,0.448336,0.929351,0.151988,0.0244683,0.00397758,0.393051,0.0541589,0.274382,0.0377205
5,190.925,16.3895,301,221,1.311,8.64308,1.83244e-14,6.03172e-15,0.0513683,0.0189982,0.173227,0.0554581,,,0.0355583,0.00984927,,,0.00835927,0.00307807,0.395604,0.100348,2.86,0.698833,1.18019,0.292436,0.0212957,0.00551411,0.349717,0.0764826,0.258008,0.0562563
6,190.922,16.3935,354,294,1.0946,8.5984,1.11552e-14,1.02268e-15,0.0861306,0.0115396,0.298382,0.0276963,0.117753,0.0410139,,,0.0806008,0.007566,0.026911,0.00641591,0.431728,0.0392764,2.86,0.197241,1.28936,0.0987802,0.0200196,0.0046484,0.504851,0.0331234,0.377834,0.0250454
7,190.921,16.3977,364,369,0.561916,8.48898,4.48989e-15,7.10397e-16,0.223995,0.0352372,0.69464,0.105987,0.0412754,0.00710006,0.0859688,0.0136221,0.0273896,0.00991699,0.0391477,0.00951386,0.299324,0.0397705,2.86,0.306298,0.896333,0.0988131,0.0256487,0.00480645,0.511881,0.0553164,0.362201,0.0393447
8,190.921,16.3877,372,189,0.824101,8.43958,1.5096e-14,1.68593e-15,0.341204,0.0375968,1.02631,0.110652,,,,,0.0447799,0.00487156,0.0174563,0.00301252,0.254032,0.025026,2.86,0.241876,0.759701,0.0632498,0.0281641,0.00382301,0.373122,0.0336122,0.262289,0.0248761
9,190.931,16.3972,197,359,1.18979,8.59729,2.35974e-14,2.65769e-15,0.0742491,0.0122951,0.257636,0.0295257,,,0.0590721,0.00774925,,,0.0236545,0.00558151,0.368634,0.0380023,2.86,0.235138,1.1004,0.0924675,0.0202331,0.0037177,0.415452,0.0317791,0.292542,0.022448
10,190.91,16.399,550,393,0.727018,8.33568,6.56456e-15,9.43488e-16,0.68504,0.0964279,2.05107,0.283738,0.0438927,0.00783717,0.0449166,0.00924973,0.016633,0.00694968,0.0184155,0.0051747,0.170143,0.0297884,2.86,0.291025,0.509075,0.0614785,0.0286745,0.00399047,0.316627,0.0337268,0.22525,0.0239326
