# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: ESO113-32   (100 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,19.0137,-61.6269,280,61,1.34004,8.51355,1.40433e-15,2.07936e-16,0.182354,0.0269075,0.553856,0.0795002,0.0974661,0.0125888,0.0594572,0.00899122,,,0.0159097,0.0026536,0.316397,0.038716,2.86,0.30992,0.943754,0.108032,,,0.52923,0.0641362,0.362962,0.0453668
2,19.0149,-61.6212,270,164,0.852706,8.56786,5.37367e-16,9.39316e-17,0.118948,0.0223484,0.333762,0.0568195,0.0959793,0.0159029,0.0360078,0.00729976,,,,,0.347859,0.0538878,2.86,0.383016,1.04015,0.152203,,,0.317954,0.0417027,0.275721,0.0367338
3,19.0325,-61.6209,119,170,0.884977,8.51292,3.024e-16,6.50417e-17,0.173728,0.0383822,0.567137,0.117706,0.0964879,0.0181071,0.0610871,0.0107928,,,0.0255403,0.00668752,0.320934,0.0529382,2.86,0.432787,0.959484,0.152888,,,0.489661,0.0708201,0.344621,0.0509292
4,19.0081,-61.6267,328,65,1.16553,8.61544,7.38761e-16,2.21462e-16,0.0717019,0.0263882,0.196747,0.0595393,0.0828025,0.0225351,0.046997,0.0129882,,,,,0.339941,0.0805071,2.86,0.65648,1.01487,0.234068,,,0.440848,0.0919935,0.320788,0.0683986
5,19.0101,-61.6245,311,105,1.84178,8.62703,1.00904e-15,2.65962e-16,,,0.176632,0.0485951,0.0759437,0.0183295,0.0438316,0.0104641,,,,,0.344613,0.0736361,2.86,0.573268,1.02533,0.211063,,,0.43311,0.0818868,0.311585,0.0609292
6,19.0377,-61.6177,75,227,0.726528,8.43567,3.72792e-16,7.55775e-17,0.38691,0.0787933,1.1207,0.218754,0.116389,0.021351,0.0446911,0.0118589,0.0324968,0.0112989,,,0.26551,0.0445799,2.86,0.441485,0.794418,0.128291,,,0.32734,0.0498172,0.259367,0.0414227
7,19.0292,-61.6185,147,212,1.81966,8.64566,1.49595e-15,3.48321e-16,0.0344985,0.0159138,0.144721,0.0351239,0.069078,0.01545,0.0381752,0.00783158,,,0.0106401,0.00400593,0.33989,0.066161,2.86,0.491154,1.01139,0.186903,,,0.351488,0.0608827,0.268997,0.0481951
8,19.0351,-61.6195,97,194,1.23627,8.54893,5.08533e-16,1.61384e-16,0.1318,0.0443342,0.387537,0.119675,0.0845867,0.0243862,0.0565369,0.014683,,,0.0205636,0.00667214,0.328761,0.0801144,2.86,0.693427,0.981147,0.233819,,,0.500113,0.110301,0.351113,0.0774296
9,19.0352,-61.6178,96,226,1.10446,8.60109,5.50652e-16,6.07742e-17,0.0837716,0.0163661,0.232251,0.0280573,0.0803063,0.0129813,,,0.0544343,0.0127024,0.0293251,0.0097012,0.345707,0.0336855,2.86,0.238439,1.0324,0.0875999,,,0.472501,0.0414005,0.344158,0.0327459
10,19.0273,-61.6181,164,220,0.894475,8.53426,2.35085e-16,3.97757e-17,0.12474,0.0292549,0.516807,0.0857823,0.120455,0.0230455,0.0453104,0.0129816,,,,,0.371727,0.0508616,2.86,0.360345,1.11128,0.141543,,,0.374329,0.0530592,0.292901,0.0432567
11,19.0179,-61.6259,244,80,0.754102,8.53062,1.75472e-16,6.64357e-17,0.182324,0.0695622,0.493818,0.180585,0.110173,0.0356699,0.0662183,0.0208574,,,,,0.340793,0.106034,2.86,0.824247,1.01953,0.309488,,,0.511106,0.130318,0.391971,0.100481
12,19.029,-61.6172,149,236,0.889093,8.58252,2.57428e-16,5.14997e-17,0.0709354,0.021929,0.297512,0.0600483,0.114071,0.02239,0.0506286,0.0130705,,,,,0.363344,0.0568317,2.86,0.414997,1.08625,0.160378,,,0.476391,0.0742213,0.326627,0.0593616
13,19.0336,-61.6194,110,196,1.2946,8.58886,3.26254e-16,7.80588e-17,,,0.277294,0.0680247,0.105765,0.0273287,0.0939952,0.0208748,,,0.0423702,0.0137257,0.363088,0.0690552,2.86,0.495879,1.08327,0.194074,,,0.542987,0.0909346,0.451539,0.0775434
14,19.0181,-61.6254,242,88,0.917169,8.52575,3.79324e-16,1.40957e-16,0.166587,0.0644697,0.526025,0.189805,0.108224,0.0344062,0.0709268,0.0218735,,,,,0.344007,0.0976373,2.86,0.793945,1.0283,0.288018,,,0.476852,0.122127,0.393562,0.10214
15,19.0208,-61.6204,219,179,1.96951,8.62212,6.8342e-16,1.51515e-16,,,0.186224,0.0519088,0.0812516,0.0248085,0.0619582,0.0205142,,,,,0.345918,0.0620867,2.86,0.46289,1.02855,0.178036,,,0.542576,0.11854,0.466122,0.110559
16,19.0263,-61.6189,172,205,2.15253,8.59417,2.50907e-16,5.5205e-17,,,0.276216,0.0758986,,,0.120612,0.0306619,,,,,0.3843,0.0611654,2.86,0.431265,1.14162,0.171295,,,0.492696,0.0906273,0.39938,0.0824136
17,19.0152,-61.6228,267,135,1.92831,8.5994,6.27268e-16,1.02881e-16,,,0.223746,0.0543153,,,0.0463393,0.0156715,,,,,0.32855,0.0430229,2.86,0.322613,0.977109,0.110769,,,0.583689,0.177943,0.479557,0.174055
18,19.0336,-61.6208,110,171,1.02028,8.48501,9.77015e-16,8.65476e-17,0.238956,0.0221008,0.736328,0.0634177,0.0934164,0.00797806,0.070228,0.00648716,,,0.028118,0.0062283,0.304069,0.0238531,2.86,0.186677,0.908444,0.0609938,,,0.443473,0.0305856,0.332196,0.0238383
19,19.0249,-61.6193,184,199,2.73633,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,19.0236,-61.6197,195,192,2.19315,8.60403,8.66824e-16,2.06439e-16,,,0.22711,0.0665161,0.104919,0.0292842,0.0745891,0.0190013,,,,,0.350508,0.0614272,2.86,0.486122,1.04102,0.176113,,,0.47129,0.10269,0.40829,0.0939831
21,19.0263,-61.6234,172,124,0.679917,8.50429,2.72649e-16,5.65902e-17,0.182629,0.0414823,0.598258,0.120577,0.10665,0.0243337,0.0588089,0.0119607,,,0.0213982,0.0078609,0.306766,0.0558166,2.86,0.440182,0.918073,0.145283,,,0.550324,0.0829359,0.400454,0.0623013
22,19.0129,-61.6225,287,140,1.5827,8.58641,4.46392e-16,9.23907e-17,0.106578,0.0340845,0.28856,0.0623579,0.0834764,0.0213509,0.0658553,0.0148445,,,0.0191833,0.00720049,0.36866,0.0608456,2.86,0.434191,1.09831,0.173182,,,0.504911,0.0843139,0.346843,0.0663243
23,19.0275,-61.623,162,131,0.598541,8.5013,1.83911e-16,5.29747e-17,0.208992,0.0626222,0.656462,0.182358,0.0839151,0.0229281,,,0.0735496,0.0229395,,,0.325285,0.0732614,2.86,0.618237,0.973894,0.213863,,,0.60326,0.122991,0.429527,0.089045
24,19.0332,-61.6189,113,206,1.55465,,2.98549e-16,1.15534e-16,,,,,0.0797249,0.0336295,0.0598151,0.0185076,,,,,0.353818,0.0931176,2.86,0.735325,1.05424,0.270768,,,0.492611,0.126,0.370898,0.0988683
25,19.0123,-61.6273,292,55,1.49691,8.51481,2.56804e-16,8.79521e-17,0.207534,0.0781489,0.600203,0.20143,0.107051,0.0343216,0.102531,0.0292852,,,,,0.348051,0.0889737,2.86,0.718948,1.03735,0.260342,,,0.644576,0.151526,0.454398,0.109626
