# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: IC2200   (114 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
18,112.065,-62.359,242,65,1.45057,8.45304,1.79883e-15,2.33732e-16,0.290862,0.0396186,0.888717,0.111918,0.0921893,0.017064,0.0683803,0.0114236,,,0.0185306,0.00589505,0.256467,0.0307709,2.86,0.282596,0.764569,0.0764415,0.0222033,0.00629252,0.485114,0.0464446,0.348743,0.0325815
19,112.071,-62.355,189,137,2.70449,8.58122,8.15557e-15,1.57067e-15,0.0956508,0.0235344,0.294506,0.0567353,0.0904196,0.0213827,,,0.0958455,0.0171052,0.0246999,0.00630499,0.357935,0.0598982,2.86,0.416531,1.06035,0.169244,,,0.489971,0.0707618,0.347386,0.0498248
20,112.072,-62.3517,180,196,1.75972,8.60669,4.56471e-15,1.1381e-15,0.0757594,0.0254542,0.21115,0.0538704,0.0831507,0.0247686,0.0866982,0.0209833,,,,,0.334298,0.069925,2.86,0.539822,0.995047,0.200242,,,0.478914,0.0816733,0.349495,0.0594452
21,112.081,-62.3535,111,164,1.6144,8.56527,1.78417e-15,3.91573e-16,0.0747499,0.0257694,0.292853,0.0641858,0.0889053,0.0248813,0.0782953,0.0143363,,,0.0221511,0.00695,0.29786,0.0503253,2.86,0.446524,0.887236,0.139529,,,0.521061,0.0751381,0.351629,0.0511247
22,112.069,-62.3553,205,131,2.55011,8.58947,3.4369e-15,8.22806e-16,0.109043,0.0365699,0.269309,0.0668661,0.074209,0.0279598,0.152579,0.0301092,,,0.0604468,0.0174034,0.357203,0.0667963,2.86,0.477167,1.059,0.186307,,,0.598571,0.107431,0.417293,0.0782687
23,112.062,-62.3561,271,117,1.51948,8.5331,1.49347e-15,2.51211e-16,0.125421,0.0265909,0.407301,0.0685606,0.0881388,0.0151525,0.092874,0.0189978,,,0.0142805,0.00578702,0.290122,0.0386916,2.86,0.324561,0.8646,0.106191,0.0200809,0.00677011,0.487275,0.0579257,0.349141,0.0425602
24,112.062,-62.3551,266,136,1.8165,8.56389,2.59868e-15,4.57331e-16,0.094701,0.0207161,0.305955,0.0535649,0.0813961,0.0156575,0.0700856,0.0111173,,,0.0231036,0.00717039,0.306842,0.0448916,2.86,0.381306,0.913061,0.126087,,,0.510426,0.0744072,0.3553,0.0492562
25,112.063,-62.3556,258,126,1.77048,8.57441,1.46806e-15,3.09441e-16,0.0677521,0.0238154,0.289147,0.0611883,0.0732723,0.019092,0.084323,0.0178581,,,,,0.32503,0.0556731,2.86,0.455209,0.967409,0.158655,,,0.533165,0.0844713,0.375925,0.0595501
26,112.08,-62.3499,118,229,1.93743,8.55414,1.28073e-15,4.29637e-16,0.0974057,0.0519218,0.384394,0.131104,0.0965943,0.0440083,0.0998274,0.030154,,,,,0.346612,0.0808204,2.86,0.640879,1.03078,0.232029,,,0.49281,0.106486,0.336139,0.074129
27,112.07,-62.3534,199,166,2.06903,,,,,,,,,,,,,,,,,,,,,,,,,,,
