# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC4790   (250 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,193.723,-10.2458,102,255,0.974664,8.39266,3.0387e-14,1.16152e-14,0.441772,0.164261,1.31344,0.480929,0.075688,0.0228885,0.0573507,0.0202697,,,0.0178887,0.00626749,0.195237,0.0606188,2.86,0.813633,0.58343,0.175956,0.0267716,0.00814721,0.400985,0.103725,0.299462,0.0770961
2,193.723,-10.2455,97,261,0.840854,8.41372,2.98216e-14,3.4163e-15,0.36418,0.0406245,1.07665,0.118557,0.0687898,0.0107958,0.052829,0.0109177,,,0.0173633,0.00317515,0.200556,0.0194566,2.86,0.242606,0.599728,0.0519768,0.0249904,0.00455795,0.434931,0.0437743,0.315711,0.0297897
3,193.714,-10.2504,261,173,0.702273,8.44481,1.61581e-14,2.34586e-15,0.280295,0.0399922,0.820659,0.114631,0.0997713,0.0117938,0.0455756,0.0136547,,,0.0135047,0.00416171,0.215198,0.0261909,2.86,0.292711,0.64396,0.0662221,0.0301416,0.00479381,0.405403,0.0393672,0.286263,0.0280817
4,193.711,-10.2443,320,282,0.717796,8.4046,1.99495e-14,4.61512e-15,0.36526,0.0824818,1.08319,0.24034,0.0925666,0.0178035,0.0534702,0.0238773,,,0.0155741,0.0067508,0.182699,0.0330333,2.86,0.450581,0.546668,0.0885606,0.0288871,0.0048227,0.36929,0.0552938,0.258718,0.0387095
5,193.709,-10.2434,357,299,0.851938,8.37119,1.34686e-14,2.53983e-15,0.441888,0.0816652,1.31491,0.23858,0.106085,0.0165879,0.0383052,0.0144897,,,0.0106818,0.00366034,0.156011,0.0264879,2.86,0.389882,0.466498,0.0686253,0.0295068,0.00526098,0.324264,0.0467169,0.227251,0.0343156
6,193.724,-10.245,86,269,0.930363,8.41376,1.17866e-14,1.55067e-15,0.341389,0.0440748,1.02009,0.129092,0.0972218,0.0106916,0.0681609,0.022506,,,0.0191821,0.00617336,0.190187,0.0219562,2.86,0.288607,0.568464,0.0569915,0.0262621,0.0037911,0.45824,0.0418949,0.322808,0.0301566
7,193.711,-10.2525,313,134,0.831006,8.40123,5.18407e-15,1.1524e-15,0.355963,0.0771305,1.04968,0.224144,0.103285,0.019576,,,,,,,0.17085,0.0352107,2.86,0.491112,0.510921,0.0905804,0.0285513,0.00869365,0.323971,0.0659888,0.229722,0.0451792
8,193.717,-10.248,218,215,0.646601,8.52529,2.91302e-14,9.18927e-15,0.140416,0.0439885,0.431275,0.129929,0.0596515,0.0184421,0.0401347,0.0139066,,,0.0167378,0.00707796,0.280209,0.0682501,2.86,0.645826,0.838735,0.195975,0.0146677,0.00401574,0.486273,0.0987955,0.350056,0.0710101
9,193.72,-10.2482,166,212,1.55883,8.45013,5.65769e-15,1.48321e-15,0.286222,0.0733878,0.861888,0.217175,0.0927575,0.0197439,,,,,,,0.240874,0.0498253,2.86,0.57118,0.717692,0.143187,0.0263892,0.00562117,0.342466,0.0635952,0.245186,0.0458774
10,193.711,-10.2457,318,257,1.3311,8.42375,1.21303e-14,3.50915e-15,0.341533,0.0963334,1.02082,0.283591,0.106313,0.0251987,0.0594328,0.025823,,,0.0164641,0.00721357,0.212688,0.051817,2.86,0.638089,0.634439,0.147953,0.0279941,0.00619495,0.363284,0.0726736,0.260734,0.0521664
11,193.713,-10.2501,276,178,0.752803,8.4331,4.41211e-15,7.58393e-16,0.317442,0.053452,0.937342,0.155296,0.110589,0.015665,,,,,,,0.215851,0.0322126,2.86,0.375339,0.645751,0.0871724,0.0280674,0.00581756,0.357595,0.0481163,0.250419,0.0329824
12,193.709,-10.2503,352,175,0.601073,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,193.717,-10.246,203,252,0.850613,8.43237,4.72539e-15,1.50784e-15,0.329341,0.101919,0.982622,0.299055,0.104315,0.0263406,0.0631082,0.0287897,,,0.0153491,0.00671059,0.224589,0.0577816,2.86,0.675916,0.671561,0.159733,0.0285525,0.00704387,0.419804,0.0889646,0.292443,0.0617115
14,193.726,-10.2477,60,222,0.897105,8.39753,3.73055e-15,6.07461e-16,0.322917,0.0513826,0.976561,0.15318,0.0888785,0.0118893,,,,,,,0.152841,0.0234755,2.86,0.354854,0.456915,0.0606974,0.0262072,0.0035581,0.270583,0.0308759,0.189187,0.0214241
15,193.717,-10.2475,209,224,1.07789,8.50579,6.2338e-15,1.50629e-15,0.182988,0.0439276,0.539348,0.125699,0.0838473,0.016464,0.061274,0.0199155,,,0.0175101,0.00655986,0.281867,0.0551675,2.86,0.496852,0.84187,0.150056,0.0200891,0.00717432,0.525982,0.0937206,0.379962,0.0711728
16,193.719,-10.2519,172,145,0.526374,8.3909,6.60999e-16,1.59323e-16,0.40581,0.0954514,1.20553,0.277918,0.103779,0.0213393,,,,,,,0.175499,0.035314,2.86,0.518711,0.525631,0.102673,0.0255154,0.00585801,0.487827,0.0808365,0.331269,0.0555367
17,193.717,-10.2519,215,146,0.805474,8.49401,4.7826e-15,7.12471e-16,0.164078,0.0241541,0.486178,0.0697618,0.0847326,0.0120291,0.0727535,0.0294326,,,,,0.22205,0.0299509,2.86,0.327438,0.664119,0.0792284,0.0215027,0.00362408,0.496495,0.0501592,0.347123,0.0350656
18,193.713,-10.2431,275,304,0.717058,8.41924,9.14014e-16,2.49251e-16,0.347632,0.0927758,1.01712,0.266729,0.0962866,0.0234192,0.123905,0.0478495,,,0.0344596,0.0122009,0.201095,0.0484333,2.86,0.600194,0.601714,0.132974,0.0239256,0.00585263,0.656297,0.120322,0.456558,0.0835011
19,193.718,-10.2463,192,247,1.07016,8.46197,7.06412e-15,2.02879e-15,0.240214,0.0680359,0.721287,0.199306,0.0977339,0.0237312,0.0688312,0.0313347,,,,,0.229649,0.0510359,2.86,0.60548,0.685932,0.147722,0.0237355,0.00616423,0.447635,0.0848802,0.309476,0.0586442
20,193.713,-10.2449,281,272,0.610574,8.43518,5.66642e-15,1.09281e-15,0.274377,0.0517168,0.817541,0.151743,0.108346,0.0190848,,,,,,,0.192517,0.0339047,2.86,0.425375,0.576356,0.0922343,0.0283715,0.00497695,0.386058,0.0524167,0.268604,0.0367338
