# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC3512   (249 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,166.009,28.0391,249,263,1.00847,8.60296,9.46469e-15,1.7613e-15,0.0887974,0.0177014,0.279818,0.0512908,0.0763202,0.0118745,0.0522801,0.00844817,,,0.0146475,0.00348608,0.424496,0.0606478,2.86,0.392883,1.26831,0.172783,0.019977,0.00362192,0.425663,0.0548147,0.30628,0.0390998
2,166.017,28.0348,127,186,1.11249,8.67318,1.1913e-14,2.19014e-15,0.0365004,0.00763541,0.135017,0.0244796,0.0702875,0.0114601,0.0427277,0.00809506,,,0.00758966,0.00228048,0.411549,0.0623919,2.86,0.399243,1.22898,0.179134,0.0170043,0.00675164,0.365749,0.0615517,0.256845,0.0430287
3,166.009,28.0357,249,201,1.24418,8.61268,5.84701e-15,2.23312e-15,0.0824132,0.0323568,0.265915,0.0982225,0.0721472,0.022187,0.0524081,0.0152243,,,0.0187866,0.00694862,0.446782,0.131816,2.86,0.785423,1.33331,0.376041,0.0171725,0.00766516,0.382471,0.0996897,0.284466,0.0756257
4,166.017,28.0329,116,152,0.365874,8.56712,4.45189e-15,8.89114e-16,0.114688,0.022952,0.346014,0.0669975,0.0901863,0.0170743,0.0286325,0.00610664,,,,,0.35687,0.0584382,2.86,0.437976,1.06971,0.162983,0.0241833,0.00546932,0.335888,0.050322,0.232416,0.0340572
5,166.007,28.0347,281,184,0.936663,8.56322,4.45389e-15,1.11292e-15,0.123391,0.030355,0.381799,0.0915302,0.0875116,0.018759,0.0475261,0.010276,,,0.0120693,0.00389396,0.378435,0.0731675,2.86,0.535862,1.1311,0.211389,0.0234632,0.00814216,0.339653,0.0796382,0.233181,0.0583281
6,166.006,28.0361,290,209,0.633533,8.54508,5.09407e-15,8.46102e-16,0.163737,0.0269006,0.482669,0.0774135,0.0851983,0.0129469,0.0817024,0.0113636,,,0.0211961,0.00453993,0.391156,0.0502191,2.86,0.328606,1.17091,0.139806,0.0231628,0.00543885,0.430561,0.0547048,0.31346,0.0417861
7,166.013,28.0398,189,276,1.31747,8.64257,5.61211e-15,7.93311e-16,0.0588372,0.0103784,0.190432,0.0272148,0.0727445,0.0104927,0.0555319,0.0077622,,,0.0121683,0.00364631,0.432756,0.0511019,2.86,0.307573,1.29098,0.140384,0.0184049,0.00304899,0.372819,0.0356223,0.261985,0.0252069
8,166.008,28.0416,265,307,0.560375,8.59133,6.2969e-16,1.39185e-16,0.0843841,0.020004,0.281211,0.0604544,0.0827801,0.0181574,0.0574298,0.0137101,,,,,0.376622,0.0667977,2.86,0.487873,1.12781,0.191755,0.0218611,0.00465119,0.341152,0.0517716,0.246265,0.0373099
9,166.021,28.0339,64,169,1.04541,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,166.014,28.0413,165,303,0.635036,8.56422,2.03372e-15,3.56569e-16,0.125591,0.022584,0.383682,0.0653606,0.0927987,0.0149954,0.0453798,0.00841221,,,0.00934025,0.00362883,0.383906,0.0549287,2.86,0.37337,1.14919,0.152296,0.0243492,0.00444146,0.365255,0.0446327,0.251969,0.0313722
