# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: UGC00272   (96 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
17,6.96125,-1.20231,100,126,0.652296,8.3272,7.74667e-16,1.3544e-16,0.548267,0.0937371,1.66703,0.278436,0.114684,0.0181421,0.108211,0.025102,,,0.0292206,0.00650799,0.127281,0.0214207,2.86,0.375693,0.380973,0.0551631,0.0230934,0.00630647,0.618989,0.0771747,0.432128,0.0538567
18,6.95842,-1.1962,151,236,0.692782,8.29473,4.35778e-16,9.07812e-17,0.531865,0.108138,1.57919,0.311334,0.0984987,0.022469,0.127476,0.0317091,,,0.035055,0.00823752,0.0888635,0.0164341,2.86,0.394696,0.265929,0.0389946,,,0.572426,0.0777732,0.410862,0.0554747
19,6.9573,-1.20009,171,166,1.05375,8.47206,7.13665e-16,2.10389e-16,0.212823,0.0699402,0.765657,0.218909,0.0986214,0.0290321,0.0941459,0.0345721,,,0.0336391,0.01385,0.27313,0.0624757,2.86,0.623302,0.815872,0.180861,,,0.822983,0.164046,0.578653,0.115441
20,6.95986,-1.19731,125,216,0.494073,8.21124,5.40366e-16,8.98145e-17,0.862774,0.139637,2.60873,0.414102,0.110243,0.0182668,0.0987603,0.0247526,,,0.0292282,0.00586695,0.0719753,0.0137619,2.86,0.361269,0.215605,0.0314841,0.0283141,0.0064523,0.459623,0.0525611,0.31624,0.0358527
21,6.95442,-1.20009,223,166,0.629671,8.27468,4.09734e-16,1.41949e-16,0.748902,0.248889,2.30272,0.756513,0.0844661,0.0258228,0.100427,0.0378103,,,0.040742,0.0116506,0.108149,0.0317989,2.86,0.711645,0.323745,0.0841998,0.0238816,0.00909941,0.489387,0.110829,0.344954,0.0775929
22,6.95964,-1.19909,129,184,0.643352,8.37527,3.67544e-16,1.21091e-16,0.342631,0.112176,1.0049,0.317157,0.0632126,0.0206394,0.14929,0.0544657,,,0.0627788,0.0194633,0.124239,0.0366703,2.86,0.716623,0.371884,0.101683,,,0.725899,0.164455,0.494448,0.112976
23,6.95769,-1.20087,164,152,0.927172,8.4274,5.10432e-16,1.72801e-16,0.287911,0.0964666,0.915818,0.295581,0.0984331,0.0308057,0.126382,0.0536277,,,0.0454858,0.0176746,0.198214,0.0558092,2.86,0.687617,0.592467,0.150413,,,0.690181,0.159471,0.490481,0.11113
24,6.96064,-1.19981,111,171,0.579148,8.31316,3.66111e-16,3.45122e-17,0.577343,0.0553576,1.71689,0.1549,0.0963126,0.0191281,0.107887,0.0267934,,,0.0455526,0.0102362,0.114596,0.0254684,2.86,0.185607,0.34313,0.033896,0.024383,0.00857637,0.568547,0.0451291,0.403258,0.0310724
25,6.96608,-1.20342,13,106,0.445779,8.30915,2.28678e-16,4.92349e-17,0.416765,0.093381,1.36628,0.280641,0.0845387,0.0286641,,,,,,,0.0877633,0.0202683,2.86,0.451521,0.262963,0.0489345,,,0.610648,0.0916908,0.419659,0.0621883
26,6.95492,-1.19787,214,206,0.458266,8.42661,3.17352e-16,5.49335e-17,0.25139,0.047719,0.782699,0.130267,0.0862346,0.0175903,0.119785,0.0296851,,,0.0475585,0.0131381,0.167551,0.0287958,2.86,0.367025,0.501997,0.0707879,,,0.764634,0.0909865,0.51881,0.0609576
27,6.95658,-1.19948,184,177,1.09052,8.47193,3.71547e-16,7.43113e-17,0.24763,0.068873,0.727778,0.143081,,,,,,,0.0558715,0.0225883,0.259304,0.0413628,2.86,0.38429,0.774428,0.108818,,,0.808671,0.10903,0.577743,0.0817471
29,6.95647,-1.20231,186,126,0.602459,8.31129,6.58303e-16,9.63555e-17,0.585544,0.084234,1.82963,0.255751,0.0991324,0.0144092,0.0903766,0.0252765,,,0.0319225,0.00733605,0.120005,0.0164853,2.86,0.316644,0.359285,0.0396467,0.0304723,0.00731532,0.549738,0.0575845,0.381074,0.0405009
30,6.95114,-1.19453,282,266,0.311882,8.32659,2.37599e-16,2.52256e-17,0.440383,0.0484517,1.25407,0.126899,0.0817549,0.0131709,,,,,0.0459444,0.0126508,0.0950276,0.0179925,2.86,0.217735,0.284921,0.0315117,0.0302735,0.011125,0.458733,0.049706,0.33606,0.0335349
31,6.95336,-1.19831,242,198,0.586901,8.35511,3.41963e-16,6.19447e-17,0.456823,0.082596,1.35671,0.235746,0.100418,0.0218381,0.217525,0.0479642,,,0.053549,0.0110203,0.136424,0.0299813,2.86,0.38502,0.408474,0.0634827,0.0232734,0.00924637,0.694457,0.0853817,0.491147,0.0598904
32,6.95114,-1.19676,282,226,0.419702,8.31936,1.9167e-16,4.45123e-17,0.54376,0.125514,1.601,0.355405,0.103584,0.0306364,0.182979,0.0619058,,,0.0682458,0.0189043,0.11325,0.026384,2.86,0.469128,0.339372,0.061337,0.0352434,0.0150501,0.755608,0.114567,0.519118,0.0798145
33,6.9612,-1.20014,101,165,0.198907,8.3493,3.00388e-16,9.32858e-17,0.378168,0.115408,1.19773,0.354351,0.0875242,0.024821,0.137578,0.0405283,,,0.0524596,0.0189688,0.113392,0.0300357,2.86,0.656352,0.340175,0.0855949,0.0242729,0.0105705,0.645339,0.135935,0.450356,0.0930965
34,6.95897,-1.20326,141,109,0.378426,8.33957,1.3418e-16,2.63379e-17,0.655706,0.131403,1.83652,0.335944,,,0.2978,0.126239,,,0.113176,0.0345996,0.157991,0.0382385,2.86,0.37626,0.473545,0.0708512,,,0.918944,0.120531,0.64686,0.0852464
36,6.96558,-1.20592,22,61,0.644727,8.27709,2.19502e-16,5.07762e-17,0.583722,0.134143,1.7691,0.382439,0.108366,0.0295357,,,,,,,0.0848885,0.0222209,2.86,0.455768,0.254094,0.0468525,0.0409443,0.015376,0.455933,0.0699153,0.323679,0.0497873
37,6.95964,-1.20064,129,156,0.866166,8.40854,1.56532e-16,4.54323e-17,0.306457,0.0949154,0.985929,0.273549,0.132206,0.0379059,0.201216,0.0622201,,,0.0717829,0.0292572,0.17365,0.0428071,2.86,0.599845,0.519203,0.11456,,,0.830135,0.15776,0.59634,0.114852
38,6.9573,-1.20287,171,116,0.737074,8.34653,2.35796e-16,4.2545e-17,0.392756,0.0798038,1.27604,0.216921,0.0651844,0.0206478,,,0.123751,0.0400013,,,0.117825,0.023154,2.86,0.362994,0.352517,0.0505202,,,0.618607,0.0812598,0.432144,0.0587194
