# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC1285   (131 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,49.4747,-7.30178,139,104,1.64104,8.4213,1.63333e-14,2.7695e-15,0.388221,0.0645653,1.16772,0.189905,0.101356,0.015693,0.0465535,0.00689961,0.00628206,0.00133744,0.0158171,0.00202474,0.237233,0.0307139,2.86,0.342202,0.706553,0.085133,0.0279149,0.00382318,0.344214,0.0383943,0.249639,0.0279353
2,49.4728,-7.29761,174,179,3.62975,8.60791,1.03928e-13,3.08881e-14,,,0.221339,0.0775419,,,0.0682488,0.0187921,,,,,0.358233,0.0835273,2.86,0.571761,1.0563,0.216755,,,0.318851,0.0656322,0.261975,0.0543789
3,49.4698,-7.301,227,118,1.33097,8.53428,4.22636e-15,6.88409e-16,0.142183,0.0236285,0.434729,0.0685586,0.0901256,0.0122685,0.0596275,0.00798364,0.00497098,0.00175412,0.0200073,0.00279504,0.313458,0.0413683,2.86,0.345384,0.935031,0.117562,0.0218172,0.00566985,0.478045,0.0624237,0.339652,0.0426094
4,49.4675,-7.30077,267,122,0.888399,8.39059,5.33269e-15,1.19352e-15,0.449155,0.0977828,1.34501,0.288074,0.101627,0.0186559,0.0394913,0.00761695,0.00781544,0.0018291,0.0128129,0.00238451,0.195513,0.0374861,2.86,0.485946,0.584506,0.107238,0.0281182,0.00640002,0.355737,0.0557471,0.252469,0.0398576
5,49.4757,-7.30227,121,95,0.880727,8.21468,2.2445e-15,3.96441e-16,1.29242,0.221622,3.87048,0.656119,0.0983904,0.0162547,0.0648854,0.00941152,0.0115873,0.00231934,0.0232125,0.00422053,0.109967,0.0193967,2.86,0.37805,0.32877,0.0474873,0.0271335,0.00445778,0.285165,0.0342896,0.204814,0.0245726
6,49.475,-7.29833,133,166,1.50821,8.59575,9.96927e-15,3.81833e-15,0.079976,0.0304676,0.238586,0.087921,0.0811161,0.0247971,,,0.0468485,0.0154259,0.0119597,0.00351138,0.336422,0.0983702,2.86,0.804102,1.00264,0.288158,0.0203914,0.00627738,0.409005,0.102439,0.291639,0.072889
7,49.4724,-7.30016,180,133,1.38162,8.61848,8.11263e-15,2.0261e-15,0.0497782,0.0138947,0.172598,0.0422108,0.0726359,0.0151551,0.042161,0.00860241,,,0.0105908,0.00290075,0.308012,0.0624174,2.86,0.551196,0.918551,0.182272,0.0210845,0.00731017,0.407961,0.0709663,0.290555,0.0509419
8,49.4679,-7.30227,261,95,1.00036,8.43383,8.02531e-15,6.93072e-16,0.347823,0.0298048,1.05917,0.0874988,0.0990596,0.00855078,0.0701079,0.00651511,0.00522177,0.00103551,0.0227958,0.00208923,0.24619,0.0181627,2.86,0.169568,0.735596,0.0449484,0.027654,0.00439494,0.479468,0.042154,0.340349,0.0310881
9,49.4745,-7.2965,142,199,1.91705,8.62628,8.50754e-15,1.77592e-15,0.0652296,0.0152522,0.184417,0.0378901,0.0734202,0.0127251,0.0564173,0.0101156,,,0.0138125,0.00286437,0.357232,0.059944,2.86,0.459637,1.06247,0.173399,0.0178801,0.00662908,0.394186,0.0686814,0.285039,0.0489125
10,49.4682,-7.30083,255,121,0.8326,8.44605,9.27076e-15,2.54501e-15,0.293027,0.0786435,0.885479,0.233317,0.104423,0.023396,0.0457392,0.00911343,0.00542376,0.00143213,0.0147759,0.00336551,0.235578,0.0514893,2.86,0.578308,0.704484,0.146048,0.028781,0.00723488,0.40488,0.0786536,0.284773,0.0544779
