# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC6708   (167 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,283.9,-53.7252,152,125,1.57293,8.62778,6.77556e-14,1.37474e-14,0.0553619,0.012215,0.169991,0.0336509,0.0565972,0.00975818,0.0553216,0.00929748,,,0.0145969,0.00254821,0.333739,0.0537926,2.86,0.444481,0.994317,0.154336,0.0165299,0.00326318,0.41983,0.0575624,0.298821,0.0408799
2,283.898,-53.7236,167,155,2.57388,8.61517,9.93048e-14,1.15536e-14,0.0759481,0.0225157,0.207189,0.0307706,0.0776802,0.0134691,0.0732564,0.0135503,,,0.0155519,0.0042034,0.359532,0.0374471,2.86,0.233811,1.06578,0.0904218,0.0118125,0.00362991,0.356269,0.0287134,0.270236,0.0216829
3,283.893,-53.7252,223,126,1.10201,8.51319,9.10203e-15,2.32185e-15,0.187538,0.0470842,0.571002,0.140311,0.0938132,0.0202774,0.0813328,0.0162503,,,0.0287506,0.00575428,0.324474,0.0656611,2.86,0.558838,0.969006,0.191826,0.024999,0.00622334,0.612335,0.111295,0.432173,0.0786204
4,283.896,-53.7225,189,174,1.74439,8.59145,3.30406e-14,3.64893e-15,0.0882625,0.0115188,0.257724,0.0282571,0.0792138,0.00865514,0.056345,0.00642106,,,0.0165891,0.00213612,0.347665,0.0326119,2.86,0.214897,1.03491,0.0858275,0.0167455,0.00419028,0.416227,0.0309925,0.304247,0.0233195
5,283.897,-53.7211,181,199,2.41985,8.58537,7.56698e-14,2.2247e-14,0.0964604,0.028739,0.283923,0.080621,0.0787527,0.0178629,0.0616538,0.0133691,0.00796572,0.00311994,0.0192566,0.0041357,0.360243,0.0783596,2.86,0.600927,1.06872,0.222429,0.0202532,0.00522452,0.417081,0.0839155,0.313089,0.0632927
6,283.898,-53.722,170,183,1.63104,8.61649,6.14851e-14,5.80215e-15,0.0648385,0.00756454,0.193533,0.0182646,0.0655445,0.00845465,0.0550193,0.00507535,,,0.0182065,0.00214858,0.338802,0.0274637,2.86,0.193085,1.00911,0.0709532,0.0165253,0.00369386,0.416221,0.0261967,0.297114,0.0188479
7,283.898,-53.7242,167,144,2.18084,8.62827,5.42052e-14,1.61898e-14,0.0573055,0.0211615,0.155408,0.0466118,0.0663355,0.0177387,,,0.0607164,0.0192088,0.0132487,0.00401028,0.307542,0.0844489,2.86,0.648346,0.91347,0.231812,0.0107688,0.00464207,0.320666,0.0694081,0.23351,0.0517608
8,283.894,-53.7224,216,176,1.34487,8.41745,8.12169e-15,1.85854e-15,0.485459,0.108922,1.41426,0.310174,0.118643,0.02177,0.0844722,0.0160229,,,0.0230509,0.00460934,0.275072,0.0518499,2.86,0.470633,0.82047,0.140603,0.0276447,0.00548585,0.372006,0.0557534,0.270854,0.0410343
9,283.896,-53.7216,195.5,190.5,1.42476,8.57568,9.64418e-14,1.47151e-14,0.0981158,0.0154639,0.294128,0.0434996,0.0350337,0.00863323,0.0629058,0.00802802,,,0.0197673,0.00277116,0.334646,0.0418583,2.86,0.325567,0.997763,0.115553,0.020261,0.00402309,0.47472,0.0543382,0.336348,0.0384658
10,283.894,-53.7256,213,118,1.49687,8.50657,1.30215e-14,2.99848e-15,0.18784,0.0429039,0.567257,0.126098,0.0937617,0.01778,0.0586082,0.0114921,,,0.0182175,0.00345698,0.299704,0.0552974,2.86,0.494071,0.893258,0.157461,0.0240876,0.00652451,0.434018,0.0718904,0.30794,0.0503456
