# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC6627   (135 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
2,275.666,15.6989,46,193,2.28699,8.62934,1.03882e-14,1.6178e-15,0.0676198,0.0124132,0.205924,0.031597,0.0794252,0.0106437,0.0354477,0.00478598,,,0.00903117,0.001953,0.41217,0.0513746,2.86,0.334023,1.22358,0.142194,0.0186209,0.00586458,0.352241,0.0405093,0.272471,0.0314695
3,275.654,15.7014,252,237,2.02319,8.5838,4.3874e-15,1.01348e-15,0.105096,0.0248254,0.316695,0.0707406,0.083422,0.0164608,0.038604,0.00710373,,,0.0130228,0.00369676,0.394334,0.0722339,2.86,0.508597,1.17219,0.206255,0.0249841,0.00558367,0.399006,0.0624309,0.28302,0.0442784
4,275.658,15.6961,179,142,1.84176,8.62725,5.52095e-16,1.16772e-16,0.0521586,0.020623,0.179065,0.0411723,0.0671003,0.0156101,0.0495392,0.0103202,,,0.0167007,0.00719816,0.350121,0.0596021,2.86,0.459024,1.04171,0.17131,,,0.388508,0.0564015,0.279021,0.0409938
5,275.66,15.6959,156,138,2.12749,8.62544,4.64007e-15,8.04294e-16,0.071077,0.0141595,0.20892,0.0359401,0.070946,0.0120806,0.0361878,0.00643906,,,,,0.401674,0.0560849,2.86,0.381713,1.19338,0.161055,0.0196713,0.00741774,0.340439,0.064804,0.248802,0.0516628
6,275.666,15.6988,55,191,2.51518,8.6365,7.01209e-15,5.67359e-16,0.0589667,0.0100006,0.174974,0.0159212,0.0604486,0.00582934,0.0453893,0.00400514,,,0.00948775,0.00331657,0.376648,0.0272696,2.86,0.16446,1.11685,0.0729876,0.0163909,0.00466307,0.35796,0.0287178,0.257428,0.0204147
7,275.666,15.6984,52,183,2.08986,8.63002,6.43495e-15,1.0689e-15,0.0550443,0.012842,0.176871,0.0299493,0.0661636,0.010445,0.0373838,0.00634277,,,0.00844359,0.0031041,0.356075,0.0454633,2.86,0.345767,1.05811,0.127984,0.0145239,0.00611072,0.334,0.0438897,0.238196,0.0316089
8,275.661,15.6961,133,143,2.1253,8.64386,4.49094e-15,4.17266e-16,0.0524122,0.00835917,0.158097,0.0176004,0.0672403,0.00847288,0.0349187,0.00395711,,,,,0.365335,0.0297421,2.86,0.185362,1.08543,0.0744209,0.0197709,0.00476383,0.347844,0.0284011,0.243486,0.0201065
9,275.667,15.6998,35,208,1.93636,8.63654,2.99076e-15,8.57731e-16,0.0498986,0.0170569,0.151093,0.0427068,0.0734926,0.0182883,0.0432942,0.0103336,,,0.0126788,0.00474314,0.324429,0.0722421,2.86,0.624825,0.964813,0.210495,0.0167823,0.00553424,0.377366,0.0725647,0.263171,0.0505433
10,275.662,15.6961,120,142,2.08184,8.656,2.49041e-15,7.61092e-16,,,0.132659,0.0407025,0.0703705,0.0207959,0.0485859,0.0122612,,,,,0.344995,0.078496,2.86,0.618202,1.02522,0.226944,,,0.383055,0.0760374,0.263773,0.0527114
11,275.658,15.6973,177,164,2.16531,8.62891,5.34771e-15,1.41143e-15,0.0542736,0.0165501,0.186121,0.048038,0.0661453,0.0158721,0.0489295,0.0107605,,,0.00893523,0.00362071,0.370679,0.0774166,2.86,0.572892,1.10109,0.226257,0.0141917,0.00560611,0.381221,0.0759099,0.268131,0.051503
12,275.659,15.6977,168,171,2.14474,8.59661,1.53041e-15,4.18985e-16,0.088222,0.0281492,0.275363,0.0743831,0.0918179,0.0240053,0.0714707,0.0162332,,,0.0159855,0.00563711,0.39306,0.0874083,2.86,0.596313,1.16769,0.252447,,,0.447576,0.0943456,0.318903,0.0692543
13,275.668,15.702,18,249,2.73061,8.54417,3.02457e-15,5.0289e-16,0.157733,0.0343775,0.504387,0.0828892,0.108305,0.020089,0.044528,0.0102891,,,,,0.408941,0.0492868,2.86,0.312859,1.21129,0.13438,,,0.406235,0.0447626,0.28118,0.0323442
