# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC1080   (111 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,41.291,-4.71103,174,159,1.4449,8.66549,8.95881e-15,6.3703e-16,0.0297874,0.00641562,0.0961979,0.0092079,0.0556972,0.00653945,0.0240307,0.00276952,,,,,0.273129,0.0204879,2.86,0.154172,0.814265,0.0462958,,,0.201639,0.0229347,0.164378,0.0210736
2,41.2928,-4.71714,141,49,1.10017,8.51011,4.66755e-15,1.0543e-15,0.177083,0.039332,0.546549,0.118625,0.0924611,0.0167806,0.0424586,0.00759638,0.00580173,0.00239168,0.0133651,0.00308648,0.299961,0.054958,2.86,0.48432,0.89581,0.156402,0.0263636,0.00602415,0.31114,0.0491246,0.236209,0.0377249
3,41.2886,-4.70847,216,205,1.50042,8.65079,8.38801e-15,2.66768e-15,0.0341967,0.0118265,0.117808,0.0362732,0.0675792,0.0170326,0.0321841,0.00753025,,,0.0134823,0.00401732,0.290435,0.0720726,2.86,0.679009,0.865617,0.208059,0.0195493,0.00709475,0.277928,0.0588043,0.239825,0.0508567
4,41.2919,-4.71214,157,139,1.6501,8.65567,6.04527e-15,1.22229e-15,0.0445603,0.0108106,0.121464,0.0246496,0.0613357,0.0105843,0.0455816,0.00772804,,,0.0088685,0.00258843,0.314191,0.0515408,2.86,0.440599,0.935715,0.149538,,,0.25723,0.0378939,0.201569,0.0300495
5,41.2912,-4.71159,170,149,1.15755,8.6512,4.31275e-15,5.42161e-16,0.0306375,0.00817127,0.0954129,0.0137597,0.0462505,0.00691364,0.0370393,0.00574667,,,,,0.235749,0.0292,2.86,0.277059,0.703844,0.0725687,,,0.219298,0.0283124,0.159396,0.0237851
6,41.2913,-4.71514,168,85,1.0868,8.52564,2.03239e-15,3.26683e-16,0.140029,0.0228247,0.439138,0.0678909,0.0942009,0.0133247,,,0.0562284,0.012123,0.0119483,0.00411858,0.287079,0.0381355,2.86,0.346362,0.857397,0.108063,0.0273393,0.00818468,0.35012,0.0393308,0.249342,0.0283575
8,41.2919,-4.71586,157,72,1.45446,8.55749,1.97196e-15,1.54279e-16,0.104414,0.0115548,0.322549,0.0262155,0.0770358,0.00693026,0.0565339,0.00633673,,,,,0.301033,0.0211201,2.86,0.167548,0.897411,0.0559543,,,0.34692,0.0319186,0.255509,0.0242101
9,41.293,-4.70914,138,193,0.962532,8.64527,2.38449e-15,4.00529e-16,0.0388097,0.0101397,0.117517,0.0209818,0.0619111,0.00941221,0.0480282,0.00747763,,,0.0145568,0.00407641,0.273741,0.034198,2.86,0.328009,0.818072,0.0950325,,,0.260227,0.0319631,0.238445,0.0292918
10,41.2884,-4.70942,220,188,1.40974,8.63076,3.07548e-15,5.82247e-16,0.0450926,0.0111986,0.149973,0.0286459,0.06969,0.0114882,0.0594649,0.0102087,,,0.0232025,0.00709758,0.303151,0.0501115,2.86,0.416156,0.903927,0.144951,,,0.351078,0.0480361,0.283478,0.0395545
11,41.2912,-4.7042,169,282,1.0595,8.58232,1.21458e-15,3.20907e-16,0.0950973,0.0255828,0.259586,0.0673194,0.0840682,0.0181593,0.0495473,0.0110606,,,0.0238129,0.00813346,0.316603,0.0650638,2.86,0.551962,0.945705,0.185708,,,0.2808,0.0506257,0.261394,0.0473285
12,41.2928,-4.70364,141,292,0.747075,8.42831,1.12767e-15,4.06081e-16,0.387982,0.136167,1.15895,0.399219,0.088982,0.0249815,0.0755793,0.0208883,,,0.0353328,0.0108853,0.253156,0.0714344,2.86,0.746822,0.757376,0.204887,0.0269179,0.0130856,0.381271,0.0908924,0.29756,0.0732523
13,41.2924,-4.70298,148,304,0.724726,8.44803,5.76422e-16,7.46066e-17,0.31064,0.0407852,0.953227,0.118757,0.114293,0.0156024,0.0637609,0.00901089,,,,,0.259112,0.0299623,2.86,0.282623,0.775282,0.078123,,,0.327154,0.0333422,0.260525,0.027921
14,41.2938,-4.71025,123,173,1.05231,8.61511,1.38975e-15,3.58327e-16,0.0617945,0.0208159,0.18995,0.0494962,0.0609352,0.0150089,0.0673422,0.0148152,,,,,0.32691,0.0705775,2.86,0.564704,0.976527,0.203451,,,0.307557,0.0678737,0.273365,0.0615471
15,41.2886,-4.71036,217,171,1.62948,8.631,3.05792e-15,7.95026e-16,0.0459399,0.0149121,0.159495,0.0411889,0.0778917,0.0176194,0.063532,0.0131206,,,,,0.323539,0.0677556,2.86,0.568367,0.963653,0.197013,,,0.377337,0.0696293,0.274785,0.0510105
16,41.2945,-4.71314,111,121,1.90182,8.56914,2.54584e-15,6.61695e-16,0.110104,0.031737,0.311854,0.0792708,0.0769772,0.0173209,0.0801321,0.0166843,,,,,0.331335,0.0693405,2.86,0.568317,0.985521,0.198866,,,0.429855,0.0907185,0.300643,0.0641826
17,41.2934,-4.70959,131,185,2.18711,8.61553,2.67435e-15,4.14668e-16,0.059585,0.0212556,0.207602,0.0360684,0.0650233,0.0134861,0.0967601,0.0150822,,,0.0329368,0.00981237,0.360877,0.0482266,2.86,0.314872,1.07185,0.12378,,,0.311673,0.0418562,0.301976,0.0407372
18,41.2944,-4.71375,113,110,1.83287,8.53975,1.99575e-15,3.66904e-16,0.147349,0.0294349,0.42533,0.0770288,0.0869038,0.0154399,0.0631732,0.0109865,,,0.0168927,0.00496064,0.326818,0.0521589,2.86,0.402161,0.972423,0.144713,,,0.344786,0.0490498,0.24195,0.0369983
19,41.2896,-4.71481,199,91,1.53532,8.55304,1.72967e-15,4.66694e-16,0.1177,0.0328626,0.346968,0.0908968,0.0914208,0.0206065,0.0694951,0.0149043,,,0.0244232,0.00746251,0.308464,0.0646188,2.86,0.589243,0.919188,0.187466,,,0.396961,0.0776558,0.278507,0.0539609
