# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: ESO534-G024   (151 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
23,341.316,-22.7311,57,175,1.14911,8.55439,1.2595e-15,3.48569e-16,0.0947165,0.0442756,0.381612,0.108735,,,0.0625762,0.0150358,,,0.0650728,0.0289052,0.343704,0.0751844,2.86,0.570294,1.02619,0.214147,,,0.594043,0.110595,0.417341,0.0787079
24,341.316,-22.7342,63,119,0.582968,8.51473,7.46711e-16,1.7449e-16,0.152683,0.0461666,0.430647,0.0999884,0.0939405,0.0315269,0.0543315,0.0164469,,,,,0.248342,0.0452666,2.86,0.467362,0.743586,0.123931,0.0298933,0.0111945,0.461835,0.0737028,0.316142,0.0501611
25,341.309,-22.7327,177,146,0.30422,,5.48872e-16,1.95906e-16,,,,,,,0.0316628,0.0153983,,,0.0352195,0.015616,0.293947,0.0800729,2.86,0.725241,0.881374,0.229202,,,0.505806,0.117959,0.363969,0.0863534
26,341.316,-22.7256,57,274,0.321852,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,341.319,-22.7359,8,89,0.875196,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,341.302,-22.7293,291,207,0.413701,8.43342,8.66453e-16,1.30809e-16,0.267395,0.0494569,0.906122,0.133511,0.070182,0.0289104,0.0391035,0.00951547,,,0.0377043,0.0134094,0.20905,0.0316864,2.86,0.310541,0.626472,0.0735977,,,0.465222,0.048053,0.327431,0.035347
29,341.306,-22.7337,218,128,0.996721,8.44789,1.18176e-15,3.42598e-16,0.277997,0.0898787,0.863147,0.242621,,,0.0501044,0.013963,,,0.0504561,0.0232001,0.234596,0.0536111,2.86,0.550993,0.700968,0.142223,,,0.393073,0.0726947,0.281068,0.0526263
30,341.313,-22.7267,105,255,0.619027,8.5531,7.8919e-16,1.38829e-16,0.101972,0.0416228,0.3383,0.0679305,,,0.0650893,0.0163139,,,0.0533752,0.0209345,0.299581,0.0416683,2.86,0.3431,0.896845,0.108913,,,0.573231,0.0700115,0.397644,0.0518605
31,341.308,-22.7264,181,259,0.611784,8.54154,5.88331e-16,1.13849e-16,0.115986,0.0496393,0.401343,0.086035,,,,,,,0.0845932,0.0304308,0.312658,0.050857,2.86,0.379364,0.936027,0.127446,,,0.496269,0.0646252,0.340938,0.0467283
32,341.305,-22.727,244,248,0.645537,8.48516,4.92632e-16,1.87763e-16,,,0.570672,0.214852,,,,,,,,,0.235609,0.07525,2.86,0.773183,0.705239,0.202032,,,0.404368,0.101911,0.281584,0.0724834
33,341.315,-22.7298,67,199,0.63803,,1.75374e-16,6.56045e-17,,,,,,,0.0702052,0.0302292,,,0.0764823,0.038411,0.306009,0.0876356,2.86,0.708704,0.916001,0.234985,,,0.538699,0.128967,0.389245,0.0952657
34,341.307,-22.7318,211,163,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,341.314,-22.7284,95,224,0.603865,8.59486,5.03634e-16,1.24849e-16,,,0.222973,0.0768845,,,,,,,0.0529218,0.0200581,0.310061,0.0629009,2.86,0.483643,0.928289,0.158247,,,0.509151,0.0925638,0.363029,0.0667452
36,341.317,-22.7376,42,58,0.717302,8.42586,6.77521e-16,1.90744e-16,0.326704,0.098332,0.982369,0.266026,0.112867,0.0389256,0.0602799,0.0227035,,,0.110389,0.0403238,0.208824,0.0503203,2.86,0.594328,0.62484,0.138008,,,0.418799,0.0883122,0.271426,0.0588036
37,341.309,-22.7273,179,243,0.450995,8.52382,3.71363e-16,1.40537e-16,,,0.509315,0.19894,,,,,,,0.0734543,0.0367176,0.325166,0.090898,2.86,0.722922,0.974262,0.250323,,,0.469408,0.114113,0.365988,0.0910379
38,341.315,-22.7293,66,208,0.415805,8.52557,3.18966e-16,1.07268e-16,,,0.474415,0.17123,,,0.0687209,0.0323808,,,,,0.308826,0.0801106,2.86,0.637407,0.925466,0.213093,,,0.555163,0.118835,0.424922,0.093103
39,341.311,-22.7322,132,156,0.782993,,6.67476e-16,1.73916e-16,,,,,,,0.0423096,0.0189508,,,0.032219,0.0118669,0.274037,0.0572584,2.86,0.511134,0.819697,0.148996,,,0.394418,0.0684164,0.291195,0.05252
40,341.318,-22.7332,15,138,0.559024,8.51642,6.38669e-16,2.03806e-16,0.131188,0.0597518,0.427094,0.136229,0.0824615,0.0394996,0.0877223,0.0263394,,,,,0.251012,0.0640016,2.86,0.664631,0.751672,0.180706,,,0.584021,0.12237,0.41446,0.0876619
41,341.313,-22.7367,107,74,0.497312,8.50794,5.02863e-16,1.67549e-16,0.161082,0.0736309,0.43333,0.144911,0.076776,0.0372183,,,,,0.0499652,0.0208415,0.231352,0.0599439,2.86,0.651453,0.693014,0.162774,,,0.527791,0.117373,0.360647,0.0796632
42,341.306,-22.7332,228,137,0.31079,8.48151,3.81305e-16,1.07433e-16,0.215513,0.0834057,0.63974,0.178361,,,0.061836,0.0201576,,,0.0434668,0.0172563,0.253008,0.0556755,2.86,0.530472,0.758595,0.144376,,,0.565052,0.103294,0.388168,0.0725547
43,341.316,-22.7282,59,227,1.15263,8.50869,6.71135e-16,1.92109e-16,0.179339,0.0887971,0.537683,0.164909,,,0.0795853,0.0284033,,,0.138404,0.0521692,0.290481,0.0631998,2.86,0.530173,0.867271,0.164104,,,0.4827,0.0924041,0.330014,0.0657803
44,341.315,-22.7305,78,185,0.3516,8.6101,4.32457e-16,1.06276e-16,,,0.192844,0.0694902,0.0684259,0.0301399,0.0451573,0.0192953,,,,,0.314067,0.0659079,2.86,0.48757,0.941475,0.167571,,,0.438692,0.0721056,0.289998,0.0490119
45,341.313,-22.7326,112,148,0.354874,,2.81867e-16,1.12395e-16,,,,,,,,,,,,,0.314608,0.0912707,2.86,0.706823,0.943084,0.238334,,,0.474933,0.128468,0.321056,0.0947883
46,341.301,-22.7278,297,234,0.54344,8.44021,1.13314e-15,1.40379e-16,0.270532,0.0383145,0.927312,0.111981,0.080091,0.0175535,0.0562427,0.00941131,,,0.0446572,0.01104,0.230828,0.0266494,2.86,0.255297,0.691283,0.0634752,0.0250951,0.0074316,0.512949,0.0438687,0.358361,0.0303772
47,341.314,-22.7292,82,210,0.353612,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,341.308,-22.7322,185,156,0.472375,,5.4129e-16,2.13664e-16,,,,,,,0.0713674,0.0350372,,,0.0763253,0.0391427,0.308469,0.0851073,2.86,0.732594,0.924133,0.241538,,,0.494995,0.124207,0.346209,0.0876667
50,341.311,-22.7373,146,63,0.676036,8.47113,3.53616e-16,1.30903e-16,0.194217,0.104654,0.652954,0.23835,,,,,,,0.0561797,0.0238447,0.23005,0.0694361,2.86,0.701527,0.688495,0.17619,,,0.461265,0.111258,0.336804,0.0850296
51,341.315,-22.7255,67,276,0.486127,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,341.305,-22.7284,230,223,0.655525,8.56017,7.02426e-16,2.45849e-16,,,0.313725,0.122069,,,,,,,,,0.300322,0.0805503,2.86,0.696449,0.898897,0.223166,,,0.517004,0.116831,0.369304,0.0847845
53,341.307,-22.7328,206,144,0.51955,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,341.313,-22.7315,112,167,1.14742,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,341.314,-22.7378,92,55,0.308672,8.42188,2.1689e-16,5.88098e-17,0.359438,0.108717,1.07068,0.278141,0.104302,0.048086,,,0.0763295,0.029613,,,0.217443,0.0534874,2.86,0.547674,0.651969,0.133601,,,0.600402,0.106449,0.405182,0.0744665
56,341.312,-22.736,121,86,0.57983,8.52469,3.35371e-16,1.20314e-16,,,0.429782,0.166434,,,0.10838,0.0366886,,,,,0.277259,0.0789774,2.86,0.65597,0.830184,0.196008,,,0.684214,0.157478,0.45713,0.108146
57,341.31,-22.7369,151,71,0.403809,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,341.305,-22.7331,245,139,0.132011,8.47852,3.0398e-16,7.63424e-17,0.163165,0.0778764,0.641941,0.162427,,,,,,,0.11067,0.0387031,0.245223,0.0575453,2.86,0.464789,0.735916,0.133653,,,0.616306,0.0990598,0.477779,0.0793069
60,341.311,-22.7346,133,112,0.217903,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,341.306,-22.7322,223,155,0.0785736,,2.50231e-16,9.42987e-17,,,,,,,,,,,0.0916443,0.0451252,0.276265,0.081178,2.86,0.71716,0.829296,0.206943,,,0.542979,0.131056,0.379419,0.0895516
62,341.301,-22.7263,299,262,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,341.303,-22.7259,273,269,0.757777,8.45144,3.48091e-16,1.36735e-16,,,0.929958,0.35059,,,,,,,,,0.262682,0.0885198,2.86,0.736802,0.785834,0.21172,,,0.588978,0.147681,0.437841,0.111224
64,341.305,-22.7314,231,169,0.648366,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,341.309,-22.7249,179,287,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,341.312,-22.7266,115,256,0.0483031,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,341.303,-22.7331,273,139,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,341.303,-22.7306,264,184,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,341.303,-22.7253,272,280,0.681877,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,341.317,-22.7272,35,245,1.02478,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,341.311,-22.7231,139,319,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,341.31,-22.7288,150,216,0.24285,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,341.314,-22.7338,96,126,0.754983,,4.55426e-16,1.66552e-16,,,,,,,,,,,,,0.316442,0.0895379,2.86,0.706975,0.946673,0.240052,,,0.608262,0.142881,0.421355,0.100272
76,341.311,-22.737,137,69,0.314572,8.45366,3.19273e-16,9.45838e-17,0.25668,0.0935864,0.773987,0.225552,,,0.063345,0.0274629,,,,,0.22362,0.055738,2.86,0.55219,0.67047,0.137941,,,0.51678,0.104651,0.358504,0.0807647
77,341.313,-22.7399,112,16,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,341.316,-22.7291,47,211,0.769572,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,341.311,-22.7321,142,157,0.984662,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,341.314,-22.7381,86,49,0.226956,8.43701,7.65212e-16,2.7319e-16,0.266026,0.100045,0.915251,0.31244,0.102023,0.0458459,0.0777343,0.0291743,,,,,0.219518,0.067697,2.86,0.765709,0.658461,0.18968,,,0.608202,0.137294,0.405392,0.0924764
81,341.318,-22.7388,18,37,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,341.301,-22.7255,311,276,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,341.305,-22.7285,244,222,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,341.317,-22.7289,34,214,0.475139,8.52238,6.04429e-16,1.7618e-16,,,0.467621,0.142259,,,0.122917,0.0442125,,,0.095054,0.0438519,0.293796,0.0691766,2.86,0.581536,0.880163,0.182206,,,0.677571,0.129517,0.463124,0.0907347
85,341.311,-22.7285,133,222,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,341.316,-22.7298,59,198,0.433434,8.56586,6.42277e-16,2.25317e-16,,,0.295915,0.111067,,,,,0.0574717,0.0251852,,,0.301146,0.0857181,2.86,0.718096,0.902373,0.237399,,,0.477932,0.109561,0.338114,0.0790472
88,341.318,-22.7327,20,147,0.322538,8.52276,2.88693e-16,8.33463e-17,,,0.469543,0.143778,0.143835,0.0653727,0.140524,0.0394391,,,,,0.296024,0.0729014,2.86,0.563207,0.887518,0.189793,,,0.675119,0.142559,0.460798,0.0984628
89,341.31,-22.7333,150,135,0.873913,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,341.317,-22.7399,30,16,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,341.303,-22.7321,267,157,0.00034691,8.48354,1.98401e-16,7.24694e-17,,,0.630288,0.236885,,,,,,,0.120644,0.0625275,0.254661,0.0817033,2.86,0.658041,0.764747,0.189085,,,0.71335,0.151426,0.499973,0.10912
93,341.302,-22.7259,294,269,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,341.31,-22.7261,155,265,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,341.315,-22.7368,68,72,0.275253,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,341.301,-22.7289,301,214,0.0610149,8.45168,3.14388e-16,1.0626e-16,0.239894,0.106528,0.814242,0.265717,,,0.0437877,0.0193814,,,0.0713159,0.0233546,0.229795,0.0664606,2.86,0.676049,0.689864,0.172445,,,0.578582,0.11952,0.409411,0.0871526
104,341.305,-22.7245,234,293,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,341.313,-22.728,105,230,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,341.305,-22.7367,240,75,0.0408531,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,341.306,-22.7231,223,319,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,341.302,-22.733,286,140,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,341.319,-22.7262,8,263,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,341.309,-22.7234,168,314,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,341.303,-22.7342,277,119,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,341.313,-22.7232,98,318,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,341.304,-22.7314,256,169,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,341.314,-22.7327,81,147,0.141072,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,341.304,-22.7361,260,85,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,341.304,-22.7237,261,308,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,341.307,-22.7277,204,236,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,341.316,-22.733,53,140,0.114785,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,341.313,-22.7304,99,187,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,341.318,-22.7279,29,232,0.300408,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,341.309,-22.7366,172,76,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,341.308,-22.7247,188,290,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,341.305,-22.7305,243,185,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,341.305,-22.7288,238,216,0.211095,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,341.315,-22.7272,74,246,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,341.318,-22.7365,14,77,0.107494,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,341.312,-22.7335,115,131,0.39386,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,341.311,-22.7247,141,290,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,341.306,-22.7294,220,205,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,341.308,-22.7354,189,97,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,341.318,-22.7331,27,139,0.16115,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,341.317,-22.7343,40,118,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,341.309,-22.7394,179,26,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,341.306,-22.7234,218,313,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,341.306,-22.7269,222,251,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,341.31,-22.7273,160,244,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,341.305,-22.7299,231,197,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,341.304,-22.7322,255,155,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,341.303,-22.7284,275,223,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,341.303,-22.7294,276,206,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,341.302,-22.7234,283,313,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,341.308,-22.7282,188,227,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,341.316,-22.7376,57,58,0.174791,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,341.315,-22.7282,70,228,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,341.306,-22.7375,225,60,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,341.31,-22.739,148,33,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,341.316,-22.738,56,50,0.606287,8.45735,4.10811e-16,1.42697e-16,0.170503,0.0852549,0.757165,0.255822,,,0.0740634,0.0247604,,,,,0.228348,0.07158,2.86,0.699852,0.68364,0.178663,,,0.571808,0.129874,0.406142,0.0956342
178,341.308,-22.7378,188,54,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,341.304,-22.7356,253,94,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,341.311,-22.7329,130,143,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,341.309,-22.7238,176,307,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,341.303,-22.7298,273,199,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,341.318,-22.7308,25,180,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,341.304,-22.7341,251,121,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,341.313,-22.7232,108,317,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,341.311,-22.7388,137,36,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,341.309,-22.7292,171,210,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,341.314,-22.7296,93,202,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,341.313,-22.7309,111,179,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,341.312,-22.7334,127,133,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,341.317,-22.7264,32,260,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,341.314,-22.739,88,33,0.533099,,,,,,,,,,,,,,,,,,,,,,,,,,,
