# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC3120   (248 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
21,151.342,-34.2209,211,286,2.52144,8.60036,5.03641e-15,8.48839e-16,0.0747876,0.0197237,0.248628,0.0423267,0.0379305,0.00840971,0.0403197,0.00731856,,,0.0229242,0.00562316,0.369884,0.0502395,2.86,0.364329,1.09676,0.142899,0.0203329,0.00557865,0.395548,0.0526304,0.291154,0.0381011
22,151.341,-34.22,224,302,1.73931,8.61307,4.3972e-15,7.64276e-16,0.0552382,0.0124538,0.175949,0.0311278,0.0406418,0.00697148,0.0560941,0.00879115,,,0.0222291,0.00495829,0.297553,0.0414455,2.86,0.368343,0.885765,0.115399,0.0152781,0.00393299,0.445653,0.0522769,0.317157,0.0374509
23,151.342,-34.2186,204,326,1.67495,8.63947,4.26443e-15,1.10792e-15,,,0.13684,0.0396661,0.0575299,0.0136034,0.0756873,0.01782,,,,,0.302105,0.0625926,2.86,0.563966,0.899606,0.179777,,,0.423182,0.0743679,0.295805,0.0525782
24,151.348,-34.2152,117,388,2.14101,8.62589,3.00065e-15,6.0047e-16,0.0687373,0.0294511,0.173148,0.0417714,0.0667717,0.0165204,0.0848992,0.0202718,,,,,0.334458,0.0480662,2.86,0.388205,0.993613,0.135527,,,0.356864,0.0505561,0.258075,0.0379298
25,151.341,-34.2245,225,220,1.54092,8.60367,2.05664e-15,4.42393e-16,0.0534933,0.015826,0.210356,0.045272,,,0.0347649,0.00843495,,,0.0136522,0.00398616,0.322381,0.0550243,2.86,0.465861,0.960633,0.155993,0.0155944,0.00563302,0.430686,0.0634897,0.308654,0.0458775
26,151.338,-34.2251,268,210,0.938763,8.46117,5.05982e-16,8.75659e-17,0.260076,0.0491057,0.769801,0.129201,,,,,,,,,0.242754,0.0344306,2.86,0.366381,0.725556,0.0939499,0.0283367,0.0100916,0.319426,0.0397521,0.217397,0.0296973
27,151.342,-34.222,202,265,1.67933,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,151.351,-34.2162,71,369,1.9562,8.58136,2.69153e-15,7.31219e-16,0.0703753,0.0325968,0.267186,0.0726301,0.0887781,0.0216261,0.0604476,0.0174644,,,,,0.324018,0.0617698,2.86,0.511068,0.963494,0.175761,0.0165568,0.00752985,0.448841,0.0789683,0.302512,0.053715
29,151.351,-34.2293,68,134,1.10715,8.41727,7.82389e-16,2.38926e-16,0.35315,0.108052,1.13773,0.333422,,,,,,,0.0193167,0.00753245,0.220585,0.0550488,2.86,0.66182,0.658738,0.156428,0.0224834,0.00991426,0.419458,0.0884214,0.298044,0.0632387
30,151.349,-34.2254,104,205,0.979385,8.60964,6.86856e-16,7.13148e-17,,,0.223339,0.0313062,,,0.0487463,0.010665,,,0.026985,0.00482883,0.363155,0.0365322,2.86,0.211587,1.08519,0.0866273,,,0.620594,0.043825,0.441215,0.0319363
