# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC4254   (2157 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,184.724,14.4065,286,297,0.636095,8.50207,2.53039e-14,4.47435e-15,0.193017,0.0333944,0.568313,0.096449,,,0.0286607,0.00376797,0.00539321,0.000999828,0.00897033,0.0013372,0.284143,0.0414655,2.86,0.386416,0.850554,0.120335,0.0263445,0.00424826,0.309282,0.0382442,0.229579,0.0280958
2,184.73,14.4092,175,346,1.74638,8.49827,3.03181e-14,8.41381e-15,0.220674,0.0597075,0.672344,0.179166,,,0.0341832,0.00702856,0.00472887,0.00141396,0.01095,0.00255553,0.323783,0.0746859,2.86,0.612033,0.963815,0.214792,0.0266452,0.00633554,0.282532,0.0589246,0.217079,0.0463775
3,184.72,14.4095,350,351,1.88835,8.61326,4.51825e-14,1.19147e-14,0.0682269,0.0178109,0.205577,0.0521149,,,0.02267,0.00483316,0.00454768,0.00184526,0.00689269,0.00143407,0.348586,0.074054,2.86,0.574969,1.0369,0.214887,0.022581,0.00492395,0.241549,0.0455382,0.175974,0.0330013
4,184.725,14.4326,271,766,0.812586,8.62193,2.06157e-14,3.55648e-15,0.0568366,0.00983193,0.174445,0.0290228,,,0.0292772,0.00401728,,,0.00929189,0.00135599,0.321536,0.0507,2.86,0.37981,0.961634,0.138374,0.0218437,0.00312198,0.331552,0.0396504,0.246117,0.0294709
5,184.737,14.4313,64,743,1.29673,8.48158,2.27199e-14,4.04529e-15,0.243656,0.0423818,0.725993,0.12434,,,0.040987,0.00545335,0.00397608,0.000782464,0.0138568,0.0020197,0.288782,0.0426276,2.86,0.391454,0.861573,0.1203,0.0263868,0.00430213,0.374218,0.0481769,0.277286,0.0367813
6,184.698,14.4117,743,390,2.12208,8.72294,6.12405e-14,1.45553e-14,0.0226427,0.00631655,0.0625947,0.0147077,,,0.0194293,0.0038119,,,0.00456237,0.000988208,0.300118,0.0584545,2.86,0.526629,0.891682,0.169489,0.0159075,0.00309813,0.224105,0.0371377,0.165095,0.027085
7,184.73,14.4291,184,704,2.17023,8.53603,3.22789e-14,6.42262e-15,0.144776,0.0282964,0.43193,0.0829091,,,0.0224913,0.00405178,0.00335648,0.00120322,0.00758262,0.00126177,0.318922,0.0542082,2.86,0.438348,0.947321,0.156427,0.0264408,0.00455547,0.250612,0.0376997,0.182662,0.028497
8,184.711,14.4127,512,408,1.72703,8.70469,4.68813e-14,5.07985e-15,0.019886,0.0041111,0.0587582,0.00714208,,,0.0227166,0.00272181,0.00400114,0.00163831,0.00586143,0.00102905,0.239635,0.0233432,2.86,0.238988,0.713397,0.0637931,0.0113305,0.00141584,0.211806,0.0159727,0.158607,0.0121053
9,184.696,14.441,768,918,1.45705,8.42869,1.7022e-14,2.07972e-15,0.348254,0.0417589,1.01852,0.119845,,,0.0239213,0.00236383,0.00708287,0.00103642,0.00805621,0.00113195,0.224199,0.0254743,2.86,0.266565,0.668353,0.0680899,0.0304561,0.00366174,0.234667,0.0223713,0.168738,0.0164587
10,184.738,14.4228,51,590,1.28708,8.45372,7.86059e-15,1.04969e-15,0.29216,0.03816,0.870584,0.111431,,,0.0374344,0.00395267,0.00293123,0.000933885,0.0125264,0.00130773,0.252943,0.0284316,2.86,0.261137,0.754684,0.0699516,0.0301635,0.00334563,0.332074,0.0290377,0.232962,0.0202708
