# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC7448   (252 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,345.01,15.9887,282,468,0.988028,8.31451,7.54087e-14,1.60353e-14,0.702191,0.145692,2.11116,0.431617,0.0308498,0.00638041,0.0727875,0.0122756,0.00963179,0.00181788,0.0230347,0.00379842,0.143024,0.0301688,2.86,0.468649,0.427373,0.0760527,0.0322076,0.00528151,0.37735,0.0550399,0.26849,0.039066
2,345.011,15.9899,273,491,0.925224,8.29211,6.78744e-14,1.00914e-14,0.77158,0.112071,2.30355,0.328355,0.0324833,0.00865876,0.0676717,0.0070907,0.0104439,0.00129785,0.0219471,0.00301848,0.126702,0.0152968,2.86,0.287679,0.378719,0.0419168,0.0299152,0.00387919,0.34131,0.0358231,0.240551,0.0251421
3,345.014,15.99,219,492,1.15844,8.32765,5.00688e-14,7.36463e-15,0.626474,0.0898856,1.86042,0.26312,0.0537467,0.00762532,0.0639388,0.00713036,0.00964764,0.00150649,0.0217224,0.0027095,0.143029,0.0231338,2.86,0.293942,0.427018,0.0513794,0.0299018,0.00372359,0.329032,0.0335732,0.234953,0.0240965
4,345.015,15.9868,205,435,1.8803,8.47743,9.8662e-14,2.2343e-14,0.237464,0.0525208,0.692846,0.150571,0.0505429,0.0126928,0.0581244,0.0107769,0.00473424,0.00160559,0.0192503,0.00333616,0.263717,0.0514992,2.86,0.489482,0.784484,0.141322,0.026719,0.00822271,0.37478,0.0756398,0.27192,0.0532964
5,345.011,15.9887,262,468,1.01667,8.37191,6.85205e-14,1.97405e-14,0.488025,0.136116,1.45058,0.397503,0.0347922,0.00922924,0.0643153,0.0134042,0.00792888,0.00178046,0.0215097,0.00505046,0.17354,0.0435635,2.86,0.588538,0.518483,0.110999,0.0295005,0.00655046,0.38247,0.0712839,0.271275,0.0505808
6,345.009,15.9887,293,469,1.03378,8.32059,3.28167e-14,7.97641e-15,0.633416,0.150309,1.89138,0.440594,0.0737153,0.0168844,0.0635161,0.0109095,0.00906092,0.00201547,0.0214997,0.00406662,0.135795,0.0276898,2.86,0.477058,0.405676,0.0732101,0.030538,0.0070395,0.335861,0.0651784,0.237864,0.0476962
7,345.015,15.9895,194,483,0.972599,8.2606,2.83123e-14,2.75517e-15,1.02288,0.0969399,3.03968,0.284947,0.081091,0.010832,0.0937178,0.00799962,0.0110117,0.00158313,0.0312482,0.0031289,0.126455,0.014613,2.86,0.20823,0.37789,0.0310239,0.0321874,0.00329959,0.318777,0.0235772,0.228525,0.0168016
8,345.01,15.9878,281,453,1.3393,8.34581,2.2321e-14,4.63068e-15,0.564941,0.11403,1.69818,0.3369,0.107346,0.0194065,0.0786568,0.012764,0.0109921,0.00220591,0.0267236,0.00407023,0.156152,0.0260936,2.86,0.408673,0.465776,0.070111,0.0306363,0.0116087,0.365557,0.0914473,0.261438,0.064367
9,345.017,15.9825,171,357,1.37373,8.46889,1.67599e-14,4.74839e-15,0.25475,0.0706466,0.764074,0.207723,0.101175,0.0259469,0.0569996,0.0124122,,,0.0194696,0.00467662,0.263404,0.06105,2.86,0.61465,0.785553,0.17262,0.0277267,0.00614867,0.363387,0.0694004,0.250245,0.0478166
10,345.01,15.9893,288,479,0.768817,8.29843,4.03429e-14,4.37932e-15,0.741689,0.0794657,2.20122,0.229933,0.0478138,0.0136065,0.0566845,0.00631601,0.00865469,0.00152398,0.01975,0.00200339,0.12819,0.0130876,2.86,0.224003,0.38347,0.033547,0.0315588,0.00283788,0.334394,0.0246015,0.236289,0.0174253
