# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC692   (202 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
2,27.1637,-48.6494,304,141,0.856367,8.57803,2.83194e-15,5.13102e-16,0.0970707,0.0178914,0.28246,0.0494787,0.0910553,0.0134076,0.0294692,0.00450108,,,0.0182721,0.00355121,0.328662,0.0469597,2.86,0.392152,0.982727,0.136993,0.0180737,0.00591376,0.338878,0.0417648,0.270577,0.0334532
3,27.1867,-48.6461,31,200,1.27237,8.57103,3.96012e-15,6.3665e-16,0.117077,0.0193572,0.349969,0.0546465,0.087481,0.0116243,0.0351255,0.00522072,,,0.0253792,0.00668917,0.37834,0.0523637,2.86,0.348078,1.1289,0.144902,0.0219059,0.00633937,0.365521,0.0469583,0.326843,0.0412163
4,27.1791,-48.6492,121,146,1.21661,8.67711,4.46731e-15,5.59008e-16,0.0212725,0.00750277,0.0845583,0.0128925,0.0606108,0.00911376,0.0229375,0.00405939,,,0.0182966,0.00480189,0.267536,0.03136,2.86,0.274503,0.798508,0.0849453,,,0.271575,0.0325283,0.265187,0.0342837
5,27.163,-48.6446,313,228,0.830408,8.56382,2.24719e-16,5.62816e-17,0.10376,0.0385285,0.342917,0.0865444,0.0765104,0.0223904,0.0488001,0.016504,,,0.016633,0.0058685,0.341945,0.064947,2.86,0.51771,1.02258,0.188327,,,0.446334,0.08242,0.359812,0.0627365
6,27.1716,-48.646,210,203,1.21742,8.66848,2.55794e-15,2.87609e-16,0.0309716,0.00912473,0.103145,0.0143521,0.0666773,0.00987009,0.0357442,0.00587338,,,0.0231708,0.00564901,0.300937,0.0313339,2.86,0.24001,0.898196,0.080412,,,0.345373,0.0337099,0.297815,0.0321875
7,27.1865,-48.6498,33,134,1.11873,8.56817,2.04237e-15,5.10875e-16,0.109991,0.0282644,0.329707,0.0789599,0.0856539,0.0180616,0.0519787,0.0105468,,,0.0458383,0.0138397,0.345238,0.0708977,2.86,0.530582,1.03093,0.196047,,,0.459342,0.0779086,0.412132,0.0696223
8,27.1842,-48.6521,61,92,1.08039,8.57466,2.10838e-15,4.61875e-16,0.101374,0.0225816,0.310272,0.0656305,0.0906994,0.0188842,0.0503222,0.00939398,,,0.0307887,0.00712158,0.348522,0.0559949,2.86,0.443859,1.04094,0.160664,,,0.449298,0.0664712,0.407212,0.0604931
9,27.179,-48.6474,122,177,1.84532,8.65646,3.51074e-15,7.04383e-16,0.0464829,0.0146824,0.139554,0.0288032,0.064185,0.0115675,0.05114,0.00941662,,,0.026493,0.00804868,0.36411,0.0543515,2.86,0.414024,1.08332,0.154333,,,0.362768,0.0489682,0.34779,0.0469931
10,27.1744,-48.6457,177,208,1.15545,8.66153,3.30489e-15,3.17234e-16,0.0289068,0.0086649,0.121357,0.0140508,0.0638059,0.0101595,0.0395131,0.00546499,,,0.0363645,0.00655445,0.331302,0.0324583,2.86,0.209963,0.989132,0.0850886,,,0.346733,0.0256382,0.319506,0.0244975
11,27.1792,-48.6487,120,155,1.12837,8.6578,3.0709e-15,4.03611e-16,0.0220335,0.0083605,0.100357,0.0152451,0.0553767,0.0086523,0.0289376,0.00537508,,,0.0243928,0.00725569,0.264299,0.0330768,2.86,0.27249,0.789198,0.0806107,,,0.285388,0.0313669,0.274913,0.0349668
12,27.1833,-48.6534,71,70,0.975815,8.57622,1.20183e-15,1.61658e-16,0.105677,0.0171178,0.333538,0.0444525,0.0750213,0.0103673,0.0636409,0.0093346,,,0.0485749,0.0103994,0.380835,0.040762,2.86,0.283202,1.13805,0.111994,,,0.505863,0.0507561,0.40975,0.0417397
13,27.1689,-48.6453,243,215,0.840813,8.63582,1.06309e-15,2.20803e-16,0.0597044,0.0167457,0.17085,0.0358282,0.065503,0.0136875,0.0429419,0.0109197,,,0.0412072,0.0113025,0.362237,0.0637964,2.86,0.454133,1.08321,0.18626,,,0.416847,0.0632131,0.313316,0.0482519
14,27.1848,-48.6413,54,288,0.860664,8.56251,7.27605e-16,5.89477e-17,0.119698,0.015786,0.369217,0.0308927,0.0965734,0.0110339,0.0421885,0.0104939,,,0.0362642,0.0132134,0.363007,0.0233682,2.86,0.157329,1.0854,0.0605211,,,0.383148,0.0285424,0.359287,0.0243692
15,27.179,-48.6499,123,132,1.49598,8.65384,3.14977e-15,1.10716e-15,0.0357239,0.0202703,0.123503,0.0451243,0.0648777,0.0208359,0.0435981,0.0135812,,,0.0320402,0.0112048,0.31362,0.0894618,2.86,0.762161,0.934739,0.260306,,,0.318085,0.0760179,0.331346,0.0790533
