# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: Arp335   (105 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
51,166.099,4.82426,327,157,0.685592,8.5277,2.00071e-15,2.47972e-16,0.134017,0.0229363,0.456907,0.0562176,0.0800023,0.0122154,0.0727799,0.00931651,,,0.0294499,0.00632687,0.305038,0.0341134,2.86,0.255707,0.912875,0.0928639,0.0196099,0.00562415,0.522075,0.0543722,0.373072,0.0385038
52,166.09,4.81948,483,71,1.18763,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,166.113,4.83432,75,338,1.62755,8.42093,1.40869e-15,3.22336e-16,0.451059,0.115441,1.14641,0.249864,0.100688,0.0337729,0.11109,0.0245741,,,,,0.231925,0.040218,2.86,0.431841,0.69079,0.105721,0.046262,0.0170917,0.558686,0.0836165,0.376887,0.0579805
55,166.099,4.83176,318,292,2.71544,8.55685,3.46433e-15,1.09481e-15,,,0.372239,0.13528,0.114278,0.0498874,0.15,0.0384693,,,0.0714371,0.0237095,0.347181,0.0762167,2.86,0.58146,1.02843,0.210755,,,0.614057,0.124859,0.403848,0.0844991
56,166.112,4.83537,86,357,1.57674,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,166.102,4.8347,267,345,1.95398,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,166.111,4.8347,113,345,0.852764,8.4879,1.03588e-15,1.76e-16,0.209349,0.0475521,0.651006,0.117303,0.0973795,0.0250315,0.124432,0.0191412,,,0.0612102,0.0183875,0.277544,0.0361673,2.86,0.327335,0.829896,0.0969973,,,0.674112,0.0783654,0.41335,0.0481697
59,166.095,4.82248,395,125,1.06857,8.49744,1.26766e-15,2.43376e-16,0.219741,0.0542062,0.619887,0.11748,0.103565,0.0300524,0.114214,0.0228156,,,0.0397603,0.0140392,0.294719,0.0481599,2.86,0.387875,0.880295,0.134303,0.0278662,0.0117297,0.595918,0.077651,0.476088,0.0640824
60,166.096,4.82287,377,132,0.934214,8.51792,1.72949e-15,2.38924e-16,0.147371,0.0340707,0.510663,0.0721367,0.0910023,0.0173093,0.112254,0.0156186,,,,,0.305822,0.0348229,2.86,0.282054,0.914077,0.0935789,0.0270093,0.0100431,0.582076,0.0758506,0.424122,0.0529692
61,166.1,4.83004,303,261,1.40832,8.59047,1.69548e-15,3.34577e-16,0.0782146,0.0344407,0.25014,0.0572081,0.0660277,0.0167103,0.11768,0.0202485,,,0.0262755,0.0085516,0.3334,0.0533592,2.86,0.413462,0.99413,0.148489,,,0.537138,0.0708082,0.39476,0.0523433
62,166.097,4.82204,366,117,1.30247,8.49249,5.70953e-16,2.03965e-16,0.122105,0.0689352,0.625683,0.219375,0.0890936,0.0340574,0.11933,0.0328109,,,,,0.281596,0.0754156,2.86,0.714487,0.840108,0.217017,,,0.619979,0.153615,0.432634,0.104605
63,166.108,4.83687,152,384,0.84274,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,166.1,4.83059,311,271,1.51845,8.53205,1.73715e-15,3.81085e-16,0.163186,0.0539645,0.510909,0.114605,0.0986785,0.0227623,0.206428,0.0362405,,,0.0769097,0.0182764,0.359662,0.070428,2.86,0.44998,1.07184,0.175988,,,0.67726,0.10923,0.500986,0.0815014
65,166.112,4.83587,82,366,1.03415,8.47578,3.82861e-16,1.48793e-16,,,0.635154,0.249041,0.183479,0.0874243,0.124101,0.0571154,,,,,0.236278,0.0669905,2.86,0.718518,0.70586,0.176801,,,0.574022,0.140012,0.367843,0.0928773
66,166.108,4.82504,165,171,1.36424,8.43401,6.94367e-16,2.51416e-16,0.261045,0.126927,1.00863,0.351912,0.096867,0.0452635,0.0977502,0.0453855,,,0.0475186,0.0200388,0.235344,0.0626414,2.86,0.704233,0.701903,0.174528,,,0.417726,0.0988715,0.373764,0.0894998
67,166.097,4.82215,358,119,1.47768,8.4806,2.10304e-15,3.5739e-16,0.225499,0.0494836,0.686333,0.114706,0.0825333,0.019373,0.119643,0.0190804,0.028242,0.0113536,0.0513735,0.0202723,0.270238,0.0345027,2.86,0.347832,0.805514,0.0976967,,,0.563748,0.0641646,0.389533,0.045295
68,166.097,4.82876,355,238,1.58882,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,166.097,4.82843,366,232,0.805057,,2.14888e-16,8.48955e-17,,,,,,,0.136614,0.0461738,,,,,0.384034,0.105178,2.86,0.727693,1.14859,0.292755,,,0.731939,0.184874,0.437395,0.120117
70,166.101,4.83481,289,347,0.471279,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,166.113,4.83193,73,295,0.641565,8.3942,3.31568e-16,1.15553e-16,0.385275,0.151761,1.41609,0.464624,,,0.134847,0.0418997,,,,,0.213617,0.0597031,2.86,0.669114,0.639424,0.154813,,,0.669455,0.150051,0.40663,0.0954457
72,166.097,4.82437,351,159,0.774136,8.54811,9.63829e-16,3.30553e-16,0.109915,0.0503714,0.394677,0.134062,0.0799345,0.0267913,0.118416,0.0329466,,,0.042599,0.0141688,0.330987,0.0874173,2.86,0.721195,0.990091,0.254941,,,0.58722,0.139524,0.407205,0.0994615
73,166.103,4.83587,255,366,1.99828,8.41794,1.41603e-15,5.33942e-16,0.402618,0.169678,1.2531,0.445694,0.138593,0.0649461,,,0.106093,0.0328785,,,0.245835,0.066312,2.86,0.700067,0.730857,0.184516,,,0.660832,0.159737,0.495524,0.119596
75,166.109,4.83598,141,368,1.11826,8.50107,5.87407e-16,2.16836e-16,,,0.620129,0.227295,,,,,0.123513,0.0448924,,,0.30728,0.0761258,2.86,0.668208,0.917584,0.216411,,,0.652233,0.162686,0.391232,0.104872
76,166.096,4.82226,375,121,0.695523,8.50307,8.18012e-16,1.82582e-16,0.165802,0.0525037,0.577352,0.127936,0.0606512,0.0204392,0.144119,0.029608,,,0.0484883,0.0133813,0.292036,0.0505745,2.86,0.459355,0.87392,0.141404,,,0.680741,0.105843,0.467924,0.0747192
77,166.109,4.83882,141,419,0.640489,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,166.094,4.82332,405,140,1.03803,8.54037,1.63919e-15,4.29639e-16,0.133195,0.0488003,0.384256,0.102879,0.0650108,0.0175576,0.104954,0.0255231,,,0.0243551,0.00979754,0.296122,0.0586258,2.86,0.52951,0.884621,0.168023,,,0.614611,0.105703,0.447663,0.0768844
80,166.109,4.8382,143,408,1.54996,,,,,,,,,,,,,,,,,,,,,,,,,,,
