# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC6754   (175 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,287.858,-50.6434,260,100,2.40225,8.68263,3.15663e-14,8.67115e-15,0.0242764,0.0119328,0.0919637,0.026541,,,0.019546,0.00480773,,,0.0235673,0.00742424,0.3081,0.066993,2.86,0.605173,0.914107,0.195122,0.0113487,0.00365595,0.254666,0.0478202,0.19029,0.0355188
2,287.858,-50.6422,269,122,2.93077,8.49931,8.52998e-14,1.56494e-14,0.272409,0.0609276,0.891258,0.160578,,,0.0800258,0.0164304,,,0.0567435,0.0135105,0.436918,0.0709055,2.86,0.353133,1.29286,0.165438,,,0.405332,0.0532152,0.319432,0.0419289
3,287.843,-50.6429,438,109,1.80152,8.64019,1.07596e-14,1.87728e-15,0.0410389,0.0105741,0.168302,0.0293223,,,0.0364465,0.00662272,,,0.00724841,0.00182694,0.374464,0.0520351,2.86,0.361755,1.11437,0.148677,0.0152935,0.00450229,0.39182,0.053416,0.277542,0.036753
4,287.853,-50.6411,318,141,1.55044,8.68234,1.25497e-14,3.10653e-15,,,0.0916415,0.0249256,,,0.0181119,0.0052597,,,0.0241886,0.0105229,0.304879,0.059268,2.86,0.538064,0.908437,0.170292,,,0.310722,0.0529766,0.225237,0.0390316
5,287.845,-50.6444,414,82,2.07152,8.66588,1.03919e-14,1.02353e-15,,,0.10419,0.0162365,,,0.0304515,0.00702205,,,0.028183,0.0112103,0.297841,0.026171,2.86,0.207563,0.885143,0.0687634,,,0.326826,0.0350649,0.231414,0.0233599
6,287.872,-50.6403,104,156,1.68841,8.55356,1.02585e-14,5.50507e-16,0.12273,0.00815205,0.372763,0.0200339,,,0.0272803,0.00290509,,,0.0102594,0.00206606,0.333549,0.0279353,2.86,0.114647,0.993173,0.0464822,0.0218975,0.00345842,0.378637,0.0159914,0.264837,0.0108048
7,287.87,-50.6408,130,146,1.66553,8.62431,8.65934e-15,1.79012e-15,0.0613233,0.0159829,0.182161,0.0373964,,,0.0358821,0.00706398,,,0.019289,0.00463811,0.345445,0.0639809,2.86,0.453786,1.02871,0.175636,0.0198068,0.00537658,0.385864,0.0545927,0.272392,0.0385783
8,287.854,-50.6454,309,64,1.51884,8.60815,3.7729e-15,4.45215e-16,0.0653455,0.0123716,0.228918,0.0276985,,,0.0256097,0.00445915,,,0.0391968,0.0142385,0.367509,0.040017,2.86,0.250974,1.09523,0.103655,0.0201666,0.00463919,0.409247,0.0336181,0.289169,0.0243412
9,287.854,-50.6388,310,183,2.22453,8.59938,6.56596e-15,1.71801e-15,0.0805045,0.0235667,0.257967,0.0655612,,,0.0212894,0.00605354,,,,,0.379266,0.0745017,2.86,0.548218,1.12626,0.215426,0.0185396,0.00772374,0.41224,0.0781884,0.294819,0.0547031
10,287.868,-50.6414,149,136,2.23211,8.6317,1.24154e-14,1.31692e-15,0.0456574,0.0104485,0.166668,0.0194598,,,0.0446639,0.00606965,,,0.0194712,0.00416214,0.341481,0.0384508,2.86,0.218281,1.01401,0.0861675,0.0200308,0.00543622,0.390449,0.0342335,0.277802,0.0254186
