# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC7742   (189 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,356.068,10.7688,119,194,0.905796,8.5855,3.60504e-14,4.76379e-15,0.109823,0.0150686,0.343211,0.0440014,0.0601515,0.00931402,0.0361201,0.00966655,,,0.0112807,0.00201489,0.43277,0.0480031,2.86,0.292155,1.2937,0.134707,0.0199854,0.00318398,0.421439,0.0395381,0.316028,0.0296775
2,356.067,10.7694,138,205,0.942914,8.5836,1.56759e-14,5.03348e-15,0.117034,0.0369377,0.365144,0.112749,0.0878688,0.0228653,0.0495579,0.0151762,,,0.0134746,0.00383685,0.451222,0.109807,2.86,0.67831,1.34861,0.322961,0.0222238,0.00635287,0.434188,0.0932329,0.325532,0.0700331
3,356.067,10.7645,132,117,0.841839,8.61019,1.14538e-14,1.90707e-15,0.0890487,0.0154066,0.276089,0.0461802,0.0768738,0.0105156,0.0489742,0.0122508,,,0.0158987,0.00243788,0.451175,0.0527669,2.86,0.318195,1.34915,0.151714,0.020107,0.00439664,0.541027,0.0604865,0.394609,0.0441917
4,356.066,10.7644,152,116,0.975126,8.60292,1.8746e-14,1.97826e-15,0.0988991,0.0112928,0.302802,0.0312145,0.079647,0.00833062,0.0468415,0.0123888,,,0.0126516,0.0024519,0.459118,0.0416215,2.86,0.228571,1.37198,0.109612,0.0204496,0.00627992,0.44202,0.054393,0.314611,0.036272
5,356.064,10.7652,196,129,0.866783,8.62694,3.14053e-15,5.61526e-16,0.0587036,0.0125817,0.206741,0.0359995,0.073691,0.0114867,0.0457049,0.0165811,,,0.0128215,0.00315515,0.401032,0.0551298,2.86,0.347233,1.19906,0.149974,0.0138531,0.00565121,0.485242,0.0656348,0.350779,0.0453957
6,356.064,10.7687,182,193,0.926784,8.59148,4.77887e-15,1.32363e-15,0.0876451,0.0276944,0.317461,0.0855443,0.079312,0.0195686,0.0595788,0.0256557,,,0.0152214,0.00480604,0.426616,0.0938211,2.86,0.585194,1.27517,0.271145,0.0151489,0.00518538,0.527567,0.0975191,0.385205,0.0713642
7,356.068,10.7677,117,174,0.898188,8.61075,2.8462e-14,7.15129e-15,0.0849225,0.0220656,0.262761,0.063682,0.0749236,0.0159049,0.0476877,0.0141568,,,0.0127043,0.00285937,0.431995,0.0864437,2.86,0.548857,1.29143,0.252726,0.0180603,0.0042291,0.492887,0.0850221,0.354278,0.0604802
8,356.066,10.764,161,108,0.951963,8.59487,8.96711e-15,1.21548e-15,0.104279,0.0176866,0.314499,0.0418386,0.0790286,0.0100457,,,,,0.0126393,0.00291926,0.438155,0.0450351,2.86,0.270273,1.30949,0.122628,0.0194218,0.00419428,0.450784,0.0446997,0.316043,0.0305265
9,356.065,10.7699,166,214,1.06207,8.58406,1.03827e-14,1.57223e-15,0.105118,0.0167218,0.34384,0.0505622,0.0758736,0.0105711,0.0426107,0.0133003,,,0.0138308,0.00248455,0.427275,0.0556959,2.86,0.31352,1.27627,0.146748,0.0174011,0.00321769,0.457628,0.046299,0.325332,0.0333759
10,356.065,10.7643,174,114,1.17407,8.62072,2.06356e-14,3.75254e-15,0.0697514,0.0131426,0.223799,0.0391851,0.0710335,0.0108674,0.0295286,0.00916822,,,0.008187,0.00178252,0.408195,0.060339,2.86,0.390716,1.21859,0.167179,,,0.435923,0.087134,0.312533,0.0672485
