# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC4321   (1876 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
1,185.738,15.8019,425,88,1.78872,8.71133,7.11933e-14,1.12375e-14,0.0218627,0.00444284,0.0652597,0.0102493,,,,,0.0165367,0.00223653,0.00390715,0.000874312,0.282333,0.0347771,2.86,0.327682,0.840248,0.0964478,0.0144792,0.00283103,0.255927,0.0290841,0.187815,0.0215407
2,185.697,15.8288,1129,573,2.15832,8.66117,6.74005e-14,6.28675e-15,0.0396256,0.00459344,0.128944,0.0119768,,,0.0264607,0.00304729,,,0.00776007,0.00109984,0.352576,0.0271172,2.86,0.184681,1.04735,0.0690418,0.019908,0.00305351,0.327935,0.0216732,0.239163,0.0158365
3,185.704,15.8332,1023,651,1.84917,8.67485,2.81883e-14,4.22077e-15,0.0393467,0.00625517,0.122226,0.0178318,,,0.0154738,0.00291091,,,0.0049042,0.00111138,0.379837,0.0484133,2.86,0.328938,1.13009,0.136835,0.0171212,0.00284288,0.211007,0.0239264,0.156909,0.017441
4,185.73,15.8209,559,430,2.32843,8.67707,9.2978e-14,1.38583e-14,,,0.0889593,0.0172632,,,0.0319079,0.00625988,,,,,0.282933,0.0338278,2.86,0.305747,0.839752,0.0903861,0.00874231,0.0024989,0.20172,0.0205513,0.161364,0.0165171
6,185.714,15.8254,840,510,1.5173,8.67917,3.55197e-14,4.90075e-15,0.0265325,0.00616662,0.0845534,0.0123122,,,0.027899,0.00339396,,,0.00847815,0.00127783,0.273109,0.0314528,2.86,0.289275,0.813908,0.0842207,0.00935133,0.00214133,0.264183,0.0288425,0.205519,0.0223507
7,185.73,15.8236,574,478,1.57976,8.64478,1.37458e-13,1.73432e-14,0.0312709,0.00753153,0.0917395,0.0127672,,,0.0271834,0.00542579,,,,,0.213342,0.0277731,2.86,0.25653,0.635593,0.0602665,,,0.185525,0.0160269,0.14193,0.0121426
8,185.696,15.8255,1154,512,1.64521,8.64156,5.91098e-14,1.51879e-14,0.0477175,0.0123673,0.143879,0.0359183,,,0.0205292,0.00443299,,,0.00641099,0.00164002,0.324236,0.0658665,2.86,0.55527,0.965652,0.187719,0.0208961,0.00447276,0.305072,0.0555872,0.21733,0.0406811
9,185.748,15.8153,257,329,1.43668,8.6787,2.21581e-14,1.7749e-15,0.0299108,0.00369146,0.0957653,0.00794958,,,0.0200973,0.00261,,,0.00527725,0.00103965,0.307843,0.022555,2.86,0.175321,0.917793,0.0585751,0.0145481,0.00153503,0.262108,0.0152352,0.201185,0.0119182
10,185.731,15.8043,553,131,2.02201,8.67188,1.655e-14,2.85274e-15,0.0404642,0.00828216,0.124659,0.0213339,,,0.0379756,0.00604848,,,0.00933895,0.00162933,0.377062,0.0541903,2.86,0.379985,1.12086,0.150633,0.0165827,0.00279756,0.298866,0.0366634,0.220682,0.0269895
11,185.741,15.8018,384,86,1.34085,8.65146,3.90602e-14,5.54522e-15,0.0419294,0.00734229,0.12463,0.0176626,,,,,0.0322207,0.00436292,0.00953838,0.0014783,0.309002,0.0366174,2.86,0.29788,0.921694,0.100756,0.0150716,0.00467453,0.371305,0.052896,0.267688,0.0413107
12,185.701,15.8466,1068,892,1.5016,8.56065,1.17882e-14,3.88974e-15,0.13073,0.0422612,0.392569,0.124536,,,0.0332507,0.00863595,0.00603022,0.00267404,0.0107637,0.002846,0.379394,0.103338,2.86,0.718282,1.13074,0.302894,0.0257176,0.00644229,0.332728,0.0752723,0.241136,0.0549388
13,185.727,15.8435,619,836,0.915051,8.71383,1.53044e-15,3.31788e-16,0.0288206,0.00880074,0.0749737,0.0168309,,,0.030181,0.00596329,,,,,0.330088,0.0624678,2.86,0.469078,0.9867,0.16624,0.0124153,0.00340197,0.40143,0.0606224,0.291845,0.0445784
14,185.727,15.8233,617,473,1.72572,8.62004,6.85505e-14,1.29504e-14,0.0586337,0.0170653,0.158071,0.0317562,,,0.0377293,0.00805353,,,,,0.287112,0.0477438,2.86,0.41287,0.854742,0.13142,,,0.258665,0.0385786,0.203802,0.0305272
